"","edgeuid","median_average_speed"
"1245",153330059,2.49
"1246",153330061,0.88
"1247",153330065,1.23
"1248",153330066,9.4
"1249",153330071,9.8775
"1250",153330074,2.37
"1251",153330075,3.31
"1252",153330079,8.53
"1253",153330081,7.49
"1254",153330082,7.235
"1255",153330083,7.38
"1256",153330084,2.705
"1257",153330085,1.65
"1258",153330088,6.92
"1259",153330089,7.55
"1260",153330090,8.395
"1261",153330091,9.41
"1262",153330092,7.18
"1263",153330093,7.81
"1264",153330094,4.935
"1265",153330097,5.14
"1266",153330108,10.21
"1267",153330110,9.28
"1268",153330111,7.245
"1269",153330112,9.73
"1270",153330113,8.86
"1271",153330120,8.71
"1272",153330121,12.97
"1273",153330123,9.1
"1274",153330125,8.67
"1275",153330126,1.5
"1276",153330127,8.59
"1277",153330128,53.61
"1278",153330129,6.655
"1279",153330151,2.65
"1280",153330154,2.89
"1281",153330155,5.41
"1282",153330156,6.07
"1283",153330159,0.93
"1284",153330160,2
"1285",153330163,2.18
"1286",153330167,1.9
"1287",153330168,1.84
"1288",153330171,1.93
"1289",153330175,1.97
"1290",153330182,1.96
"1291",153330183,1.83
"1292",153330185,1.82
"1293",153330187,1.91
"1294",153330192,2.47
"1295",153330193,2.76
"1296",153330195,2.91
"1297",153330201,3.85
"1298",153330232,6.725
"1299",153330233,9.76
"1300",153330234,4.515
"1301",153330236,7.66
"1302",153330238,4.54
"1303",153330239,4.76
"1304",153330240,5.33
"1305",153330241,6.26
"1306",153330242,5.5425
"1307",153330264,6.275
"1308",153330267,6.03
"1309",153330271,5.78
"1310",153330273,2.32
"1311",153330276,2.05
"1312",153330279,0.43
"1313",153330280,1.39
"1314",153330283,2.19
"1315",153330284,6.82
"1316",153330287,6.91
"1317",153330288,7.15
"1318",153330290,7.48
"1319",153330291,7.12
"1320",153330301,6.145
"1321",153330306,6.4
"1322",153330313,6.66
"1323",153330314,7.12
"1324",153330317,6.18
"1325",153330318,6.35
"1326",153330319,6.49
"1327",153330320,5.09
"1328",153330322,4.67
"1329",153330323,7.65
"1330",153330324,5.28
"1331",153330325,5.42
"1332",153330326,5.525
"1333",153330328,6.84
"1334",153330329,5.6
"1335",153330330,6.79
"1336",153330333,7.74
"1337",153330334,8.93
"1338",153330339,6.41
"1339",153330340,7.91
"1340",153330342,6.82
"1341",153330343,6.75
"1342",153330345,6.24
"1343",153330346,6.64
"1344",153330347,5.01
"1345",153330348,7.08
"1346",153330349,6.06
"1347",153330350,5.42
"1348",153330351,9.17
"1349",153330352,7.85
"1350",153330353,7.405
"1351",153330356,8.195
"1352",153330357,5.485
"1353",153330358,5.67
"1354",153330359,2.56
"1355",153330360,3.975
"1356",153330361,7.44
"1357",153330364,8.85
"1358",153330366,9.305
"1359",153330367,1.845
"1360",153330368,3.705
"1361",153330369,6.02
"1362",153330371,4.29
"1363",153330372,7.16
"1364",153330374,7.34
"1365",153330437,2.97
"1366",153330440,6
"1367",153330442,1.3
"1368",153330443,6.01
"1369",153330444,6.88
"1370",153330447,9.98
"1371",153330449,8.855
"1372",153330450,9.255
"1373",153330451,9.395
"1374",153330452,7.84
"1375",153330453,6.21
"1376",153330456,7.15
"1377",153330461,7.525
"1378",153330462,7.255
"1379",153330464,7.19
"1380",153330466,7.72
"1381",153330467,7.74
"1382",153330469,3.72
"1383",153330470,8.93
"1384",153330480,1.75
"1385",153330497,2.61
"1386",153330502,7.53
"1387",153330503,9.295
"1388",153330505,9.14
"1389",153330506,8.615
"1390",153330507,8.24
"1391",153330510,8.88
"1392",153330512,7.935
"1393",153330515,5.96
"1394",153330577,2.46
"1395",153330578,1.21
"1396",153330579,3.35
"1397",153330580,4.52
"1398",153330589,2.92
"1399",153330593,8.77
"1400",153330594,9.025
"1401",153330598,8.72
"1402",153330602,8.485
"1403",153330605,8.095
"1404",153330606,7.575
"1405",153330607,2.41
"1406",153330609,2.33
"1407",153330611,2.81
"1408",153330613,2.04
"1409",153330616,5.61
"1410",153330618,6.3
"1411",153330629,8.235
"1412",153330630,8.77
"1413",153330631,9.02
"1414",153330632,9.035
"1415",153330635,11.02
"1416",153330637,8.13
"1417",153330638,7.82
"1418",153330641,8.79
"1419",153330643,8.86
"1420",153330645,8.985
"1421",153330648,8.82
"1422",153330653,5.92
"1423",153330655,7.47
"1424",153330656,5.3975
"1425",153330657,3.97
"1426",153330672,7.66
"1427",153330675,7.845
"1428",153330684,4.05
"1429",153330696,3
"1430",153330698,9.41
"1431",153330706,5.37
"1432",153330708,9.57
"1433",153330717,8.41
"1434",153330718,8.99
"1435",153330720,8.44
"1436",153330722,8.85
"1437",153330730,7.44
"1438",153330738,7.5525
"1439",153330740,2.97
"1440",153330757,9.44
"1441",153330758,8.96
"1442",153330760,9.29
"1443",153330765,9.06
"1444",153330767,8.63
"1445",153330769,8.7
"1446",153330778,1.64
"1447",153330779,1.46
"1448",153330780,6.18
"1449",153330901,4.26
"1450",153330902,4.63
"1451",153330907,2.62
"1452",153330911,3.46
"1453",153330912,2.96
"1454",153331004,7.5425
"1455",153331331,5.35
"1456",153331614,1.865
"1457",153331615,2.1525
"1458",153331616,5.245
"1459",153331617,4.735
"1460",153331629,0.395
"1461",153331632,2
"1462",153331635,1.8575
"1463",153331636,3.71
"1464",153331637,4.305
"1465",153331641,3.4125
"1466",153331679,2.01
"1467",153331680,1.74
"1468",153331682,2.7
"1469",153331683,6.665
"1470",153331684,5.465
"1471",153331685,3.36
"1472",153331687,5.03
"1473",153331694,4.25
"1474",153331697,3.505
"1475",153331699,5.8775
"1476",153331700,4.935
"1477",153331759,6.005
"1478",153331761,7.69
"1479",153331777,6.46
"1480",153331778,4.105
"1481",153331779,6.035
"1482",153331781,6.925
"1483",153331782,3.265
"1484",153331801,9.43
"1485",153331805,5.79
"1486",153331809,7.67
"1487",153331822,8.465
"1488",153331832,6.61
"1489",153331836,5.785
"1490",153331838,6.8
"1491",153331839,9.975
"1492",153331840,8
"1493",153331858,3.39
"1494",153331870,9.005
"1495",153331915,9.05
"1496",153331916,3.75
"1497",153331917,6.32
"1498",153331919,2.56
"1499",153331920,2.775
"1500",153331921,5.79
"1501",153331923,5.55
"1502",153331924,4.1
"1503",153331927,0.26
"1504",153331930,8.35
"1505",153331932,3.21
"1506",153331948,3.6
"1507",153331951,4.26
"1508",153331952,7.35
"1509",153331958,6.26
"1510",153331960,5.275
"1511",153331961,5.93
"1512",153331962,6.04
"1513",153331963,7.1
"1514",153331966,7.725
"1515",153331967,7.405
"1516",153331976,6.175
"1517",153331986,8.91
"1518",153331989,9.665
"1519",153331992,8.585
"1520",153332039,7.65
"1521",153332041,5.32
"1522",153332042,4.62
"1523",153332043,5.425
"1524",153332044,7.42
"1525",153332060,12.14
"1526",153332062,13.5
"1527",153332063,10.09
"1528",153332064,2.1
"1529",153332065,10.51
"1530",153332074,6.68
"1531",153332075,7.22
"1532",153332076,10.93
"1533",153332077,5.27
"1534",153332078,8.81
"1535",153332080,9.27
"1536",153332082,6.82
"1537",153332083,10.09
"1538",153332084,3.91
"1539",153332092,9.2
"1540",153332093,8.86
"1541",153332096,8.93
"1542",153332101,9.43
"1543",153332102,10.01
"1544",153332113,6.9
"1545",153332114,6.03
"1546",153332115,5.415
"1547",153332120,6.39
"1548",153332137,1.31
"1549",153332138,2.2
"1550",153332139,3.67
"1551",153332141,2.51
"1552",153332142,3.34
"1553",153332147,1.76
"1554",153332152,8.89
"1555",153332153,8.68
"1556",153332157,9.26
"1557",153332250,4.31
"1558",153332251,4.03
"1559",153332254,4.42
"1560",153332470,12.78
"1561",153332471,11.57
"1562",153332619,5.05
"1563",153332638,5.85
"1564",153332639,7.005
"1565",153332643,7.41
"1566",153332651,7.57
"1567",153332652,7.65
"1568",153332662,5.7
"1569",153332664,5.39
"1570",153332667,5.78
"1571",153332668,6.63
"1572",153332669,6.13
"1573",153332670,6.775
"1574",153332671,7.045
"1575",153332673,6.64
"1576",153332674,7
"1577",153332675,5.12
"1578",153332677,3.37
"1579",153332678,6.37
"1580",153332712,6.84
"1581",153332729,1.82
"1582",153332730,5.54
"1583",153332731,1.41
"1584",153332732,3.47
"1585",153332735,9.25
"1586",153332736,5.44
"1587",153332737,4.33
"1588",153332739,2.03
"1589",153332742,7.475
"1590",153332754,7.62
"1591",153332800,7.485
"1592",153332802,7.94
"1593",153332812,7.69
"1594",153332873,4.4
"1595",153332874,5.63
"1596",153332895,5.94
"1597",153332897,7.17
"1598",153332904,8.34
"1599",153332909,7.385
"1600",153332951,7.775
"1601",153332952,7.32
"1602",153332955,5.63
"1603",153332957,5.52
"1604",153332958,6.995
"1605",153332960,6.805
"1606",153332961,6.53
"1607",153332962,6.92
"1608",153332991,9.975
"1609",153332998,7.645
"1610",153333002,6.54
"1611",153333003,6.935
"1612",153333004,7.455
"1613",153333011,7.295
"1614",153333014,7.745
"1615",153333030,10.415
"1616",153333031,10.175
"1617",153333032,9.155
"1618",153333036,8.73
"1619",153333037,8.45
"1620",153333045,7.655
"1621",153333046,7.855
"1622",153333049,7.805
"1623",153333057,8.83
"1624",153333059,8.85
"1625",153333067,8.28
"1626",153333068,8.06
"1627",153333072,7.975
"1628",153333074,8.225
"1629",153333077,7.41
"1630",153333080,6.2025
"1631",153333081,7.38
"1632",153333082,5.88
"1633",153333083,5.26
"1634",153333084,4.48
"1635",153333086,4.72
"1636",153333087,5.22
"1637",153333088,6.04
"1638",153333098,9.545
"1639",153333108,3.81
"1640",153333109,3.5
"1641",153333111,4.53
"1642",153333112,7.19
"1643",153333114,7.27
"1644",153333117,2.44
"1645",153333122,3.27
"1646",153333124,4.865
"1647",153333125,2.55
"1648",153333126,4.48
"1649",153333127,2.74
"1650",153333128,3.11
"1651",153333129,3.06
"1652",153333135,6.61
"1653",153333142,5.9
"1654",153333143,5.64
"1655",153333144,5.58
"1656",153333145,6.195
"1657",153333155,4.52
"1658",153333157,5.62
"1659",153333168,5.045
"1660",153333169,4.92
"1661",153333170,4.945
"1662",153333171,5.695
"1663",153333172,7.29
"1664",153333175,6.255
"1665",153333179,7.535
"1666",153333181,4.39
"1667",153333182,4.3
"1668",153333183,4.555
"1669",153333264,7.21
"1670",153333266,7.59
"1671",153333270,7.6
"1672",153333276,8.58
"1673",153333277,8.03
"1674",153333279,5.915
"1675",153333327,7.25
"1676",153333329,7.09
"1677",153333353,7.715
"1678",153333355,7.5
"1679",153333358,5.69
"1680",153333359,8.315
"1681",153333362,7.03
"1682",153333363,7.485
"1683",153333366,7.62
"1684",153333367,7.075
"1685",153333368,6.845
"1686",153333373,5.275
"1687",153333375,5.96
"1688",153333376,5.73
"1689",153333377,4.72
"1690",153333378,6.87
"1691",153333379,7.29
"1692",153333380,5.835
"1693",153333381,8.12
"1694",153333383,9.22
"1695",153333384,6.67
"1696",153333386,8.425
"1697",153333387,7.54
"1698",153333388,8.12
"1699",153333389,8.915
"1700",153333390,4.34
"1701",153333392,6.76
"1702",153333393,5.84
"1703",153333401,8.99
"1704",153333402,8.35
"1705",153333403,9.005
"1706",153333404,5.57
"1707",153333405,7.14
"1708",153333406,9.935
"1709",153333407,5.43
"1710",153333408,7.225
"1711",153333409,8.67
"1712",153333410,7.025
"1713",153333411,6.895
"1714",153333412,7.88
"1715",153333414,7.475
"1716",153333420,8.54
"1717",153333422,10.075
"1718",153333441,7.54
"1719",153333442,6.42
"1720",153333443,5.065
"1721",153333445,6.05
"1722",153333447,5.995
"1723",153333450,5.67
"1724",153333489,7.985
"1725",153333490,6.49
"1726",153333494,9.34
"1727",153333495,9.15
"1728",153333497,9.285
"1729",153333499,9.69
"1730",153333540,8.345
"1731",153333541,8.03
"1732",153333543,8.39
"1733",153333545,8.23
"1734",153333547,9.23
"1735",153333550,9.47
"1736",153333553,7.655
"1737",153333554,8.7
"1738",153333558,8.12
"1739",153333574,8.27
"1740",153333582,4.72
"1741",153333583,4.745
"1742",153333599,7.88
"1743",153333603,7.185
"1744",153333604,7.63
"1745",153333606,7.855
"1746",153333607,7.47
"1747",153333608,6.985
"1748",153333609,7.075
"1749",153333610,5.77
"1750",153333611,7.78
"1751",153333612,3.9275
"1752",153333613,5.09
"1753",153333614,4.13
"1754",153333615,5.87
"1755",153333616,7.26
"1756",153333618,6.88
"1757",153333621,7.17
"1758",153333622,7.05
"1759",153333623,6.5
"1760",153333629,7.19
"1761",153333630,7.955
"1762",153333681,7.81
"1763",153333682,7.82
"1764",153333684,7.685
"1765",153333686,7.025
"1766",153333687,6.17
"1767",153333688,5.82
"1768",153333689,6.83
"1769",153333692,7.34
"1770",153333693,7.3
"1771",153333695,7.34
"1772",153333698,7.28
"1773",153333706,6.04
"1774",153333707,2.98
"1775",153333711,9.16
"1776",153333712,9.55
"1777",153333713,9.16
"1778",153333723,8.86
"1779",153333725,9.02
"1780",153333726,8.925
"1781",153333761,6.11
"1782",153333764,7.55
"1783",153333766,6.81
"1784",153333767,5.96
"1785",153333768,6.43
"1786",153333769,5.865
"1787",153333770,5.18
"1788",153333771,5.55
"1789",153333772,6.9
"1790",153333778,8.57
"1791",153333780,8.43
"1792",153333781,11.58
"1793",153333783,6.66
"1794",153333788,4.63
"1795",153333789,8.635
"1796",153333790,5.26
"1797",153333791,8.64
"1798",153333792,5.91
"1799",153333793,6.92
"1800",153333796,6.87
"1801",153333797,5
"1802",153333798,6.03
"1803",153333800,4.34
"1804",153333801,5.84
"1805",153333802,4
"1806",153333803,1.51
"1807",153333819,8.985
"1808",153333822,8.89
"1809",153333835,7.33
"1810",153333837,5.63
"1811",153333838,5.015
"1812",153333839,4.84
"1813",153333840,6.19
"1814",153333841,6.93
"1815",153333842,2.605
"1816",153333845,9.705
"1817",153333846,9.91
"1818",153333915,0
"1819",153333937,6.605
"1820",153334064,7
"1821",153334074,6.73
"1822",153334075,3.195
"1823",153334214,8.11
"1824",153334245,9.21
"1825",153334246,9.73
"1826",153334249,10.61
"1827",153334254,8.53
"1828",153334255,10.51
"1829",153334258,2.31
"1830",153334259,5.27
"1831",153334260,7.73
"1832",153334261,7.13
"1833",153334262,7.79
"1834",153334263,6.1
"1835",153334265,11.92
"1836",153334267,6.23
"1837",153334269,0.05
"1838",153334270,4.49
"1839",153334275,4.71
"1840",153334276,10.4
"1841",153334277,8.03
"1842",153334279,10.87
"1843",153334281,5.55
"1844",153334283,7.115
"1845",153334290,6.23
"1846",153334291,6.585
"1847",153334297,1.645
"1848",153334300,3.235
"1849",153334302,1.365
"1850",153334304,1.95
"1851",153334305,0.615
"1852",153334306,0.73
"1853",153334326,3.06
"1854",153334330,0
"1855",153334346,10.77
"1856",153334349,12.02
"1857",153334350,11.49
"1858",153334352,9.31
"1859",153334357,3.58
"1860",153334360,1.95
"1861",153334361,3.07
"1862",153334373,6.15
"1863",153334383,1.52
"1864",153334404,1.18
"1865",153334459,4.54
"1866",153334460,0.34
"1867",153334461,3.64
"1868",153334465,1.28
"1869",153334470,5.77
"1870",153334485,2.33
"1871",153334524,8.56
"1872",153334528,2.9
"1873",153334529,1.995
"1874",153334531,1.95
"1875",153334535,4.15
"1876",153334538,3.98
"1877",153334549,3.32
"1878",153334551,3.77
"1879",153334573,10.12
"1880",153334590,5.15
"1881",153334594,6.35
"1882",153334607,5.95
"1883",153334617,1.795
"1884",153334618,1.84
"1885",153334641,1.66
"1886",153334643,2.725
"1887",153334646,1.84
"1888",153334973,1.57
"1889",153334974,2.14
"1890",153334975,3.05
"1891",153335008,1.12
"1892",153335012,8.71
"1893",153335013,1.96
"1894",153335019,9.08
"1895",153335021,2.6
"1896",153335026,2.09
"1897",153335029,2.1
"1898",153335031,1.43
"1899",153335037,4.63
"1900",153335052,3.8
"1901",153335059,4.125
"1902",153335074,3.92
"1903",153335075,4.77
"1904",153335077,6.84
"1905",153335080,4.78
"1906",153335083,4.74
"1907",153335084,6.56
"1908",153335089,6.235
"1909",153335090,8.605
"1910",153335094,4.7
"1911",153335097,5.14
"1912",153335100,10.075
"1913",153335101,11.315
"1914",153335104,4.14
"1915",153335106,7.57
"1916",153335107,5.47
"1917",153335108,1.72
"1918",153335149,6.56
"1919",153335158,3.245
"1920",153335160,2.39
"1921",153335162,2.39
"1922",153335163,1.49
"1923",153335164,3.84
"1924",153335165,4.73
"1925",153335167,2.935
"1926",153335168,9.69
"1927",153335174,14.69
"1928",153335177,14.375
"1929",153335179,14.57
"1930",153335180,14.225
"1931",153335184,14.015
"1932",153335186,14.49
"1933",153335193,5.905
"1934",153335195,0.58
"1935",153335197,12.57
"1936",153335199,12.57
"1937",153335200,12.73
"1938",153335202,0.64
"1939",153335203,0.75
"1940",153335204,2.05
"1941",153335206,9.145
"1942",153335207,0.72
"1943",153335208,12.98
"1944",153335209,1.78
"1945",153335210,13.05
"1946",153335211,9.32
"1947",153335212,1.49
"1948",153335217,3.57
"1949",153335218,9.08
"1950",153335219,5.02
"1951",153335223,12.25
"1952",153335224,12.74
"1953",153335232,12.53
"1954",153335234,14.07
"1955",153335235,15.085
"1956",153335240,14.705
"1957",153335245,14.975
"1958",153335267,5.66
"1959",153335268,3.68
"1960",153335269,5.42
"1961",153335273,5.5
"1962",153335274,4.72
"1963",153335275,4.88
"1964",153335276,4.74
"1965",153335277,5.805
"1966",153335279,5.5
"1967",153335280,3.605
"1968",153335282,3.465
"1969",153335283,5.495
"1970",153335284,6.245
"1971",153335305,5.98
"1972",153335306,5.62
"1973",153335308,6.55
"1974",153335310,5.14
"1975",153335311,5.65
"1976",153335312,5.28
"1977",153335314,6
"1978",153335315,5.83
"1979",153335316,5.135
"1980",153335317,5.285
"1981",153335324,8.41
"1982",153335325,8.08
"1983",153335326,7.475
"1984",153335327,5.26
"1985",153335328,3.65
"1986",153335331,2.57
"1987",153335336,2.86
"1988",153335338,5.43
"1989",153335339,7.45
"1990",153335340,1.775
"1991",153335341,7.135
"1992",153335342,0.32
"1993",153335343,5.1
"1994",153335344,8.445
"1995",153335345,8.955
"1996",153335362,4.22
"1997",153335363,0.91
"1998",153335364,5.69
"1999",153335365,4.56
"2000",153335367,10.09
"2001",153335368,3.85
"2002",153335371,5.32
"2003",153335372,4.43
"2004",153335373,5.32
"2005",153335376,8.475
"2006",153335378,7.1275
"2007",153335380,4.49
"2008",153335383,4.02
"2009",153335384,7.295
"2010",153335385,9.275
"2011",153335386,7.7825
"2012",153335388,4.54
"2013",153335390,11.115
"2014",153335391,4.29
"2015",153335401,0
"2016",153335427,11.64
"2017",153335430,11.17
"2018",153335447,9.63
"2019",153335448,9.77
"2020",153335450,4.335
"2021",153335455,13.6
"2022",153335456,12.915
"2023",153335460,13.635
"2024",153335461,12.5
"2025",153335463,5.94
"2026",153335465,4.205
"2027",153335466,2.45
"2028",153335467,11.25
"2029",153335469,4.955
"2030",153335470,5.4
"2031",153335471,11.68
"2032",153335472,12.05
"2033",153335473,4.9
"2034",153335474,10.58
"2035",153335475,11.2
"2036",153335482,11.16
"2037",153335484,11.61
"2038",153335489,11.96
"2039",153335492,11.32
"2040",153335498,11.49
"2041",153335500,11.47
"2042",153335501,11.72
"2043",153335505,12.31
"2044",153335508,12.81
"2045",153335519,2.25
"2046",153335521,2.28
"2047",153335523,2.42
"2048",153335524,2.26
"2049",153335525,2.46
"2050",153335526,4.675
"2051",153335528,4.77
"2052",153335536,3.53
"2053",153335537,5.21
"2054",153335538,3.32
"2055",153335541,4.89
"2056",153335543,6.13
"2057",153335544,7.62
"2058",153335545,4.78
"2059",153335550,4.02
"2060",153335552,4.41
"2061",153335582,13.21
"2062",153335583,13.18
"2063",153335596,12.78
"2064",153335597,12.67
"2065",153335603,2.64
"2066",153335612,2.31
"2067",153335616,1.8
"2068",153335627,2.75
"2069",153335629,2.8
"2070",153335644,12.91
"2071",153335646,12.01
"2072",153335655,12.62
"2073",153335657,10.06
"2074",153335663,4
"2075",153335665,2.31
"2076",153335666,2.79
"2077",153335668,3.77
