"","edgeuid","year","total_trips"
"47260",157531389,2019,15
"47261",157531411,2019,25
"47262",157531422,2019,25
"47263",157531422,2021,15
"47264",157531432,2019,10
"47265",157531433,2019,15
"47266",157531435,2019,15
"47267",157531452,2019,15
"47268",157531454,2019,5
"47269",157531455,2019,15
"47270",157531456,2019,5
"47271",157531457,2019,5
"47272",157531457,2021,15
"47273",157531461,2019,15
"47274",157531536,2019,25
"47275",157531537,2019,25
"47276",157531541,2019,15
"47277",157531542,2019,15
"47278",157531544,2019,15
"47279",157531547,2019,15
"47280",157531548,2019,15
"47281",157531548,2021,15
"47282",157531553,2019,5
"47283",157531556,2019,5
"47284",157531559,2019,10
"47285",157531560,2019,5
"47286",157531561,2019,5
"47287",157531564,2019,15
"47288",157531566,2019,15
"47289",157531567,2019,15
"47290",157531567,2021,20
"47291",157531569,2019,15
"47292",157531570,2019,15
"47293",157531571,2019,15
"47294",157531581,2019,15
"47295",157531614,2019,15
"47296",157531634,2019,15
"47297",157531637,2019,15
"47298",157531637,2021,20
"47299",157531638,2019,15
"47300",157531642,2019,5
"47301",157531643,2019,10
"47302",157531644,2019,10
"47303",157531646,2019,20
"47304",157531647,2019,20
"47305",157531648,2019,20
"47306",157531648,2021,15
"47307",157531661,2019,20
"47308",157531663,2019,20
"47309",157531664,2019,15
"47310",157531665,2019,5
"47311",157531667,2019,15
"47312",157531668,2019,10
"47313",157531668,2021,20
"47314",157531670,2019,25
"47315",157531671,2019,15
"47316",157531715,2019,30
"47317",157531717,2019,30
"47318",157531721,2019,25
"47319",157531722,2019,30
"47320",157531722,2021,15
"47321",157531741,2019,35
"47322",157531743,2019,35
"47323",157531745,2019,35
"47324",157531748,2019,5
"47325",157531755,2019,5
"47326",157531757,2019,5
"47327",157531758,2019,5
"47328",157531765,2019,5
"47329",157531774,2019,5
"47330",157531776,2019,5
"47331",157531777,2019,5
"47332",157531778,2019,5
"47333",157531779,2019,5
"47334",157531781,2019,5
"47335",157531786,2019,5
"47336",157531788,2019,25
"47337",157531790,2019,25
"47338",157531793,2019,25
"47339",157531795,2019,25
"47340",157531801,2019,25
"47341",157531802,2019,25
"47342",157531803,2019,25
"47343",157531804,2019,35
"47344",157531808,2019,5
"47345",157531809,2019,25
"47346",157531879,2019,35
"47347",157531882,2019,35
"47348",157531886,2019,45
"47349",157531890,2019,45
"47350",157531893,2019,45
"47351",157531925,2019,45
"47352",157531931,2019,50
"47353",157531954,2019,5
"47354",157531957,2019,25
"47355",157531958,2019,30
"47356",157531960,2019,45
"47357",157531962,2019,50
"47358",157531963,2019,50
"47359",157531964,2019,50
"47360",157531964,2021,50
"47361",157531965,2019,50
"47362",157531965,2021,50
"47363",157531967,2019,30
"47364",157531968,2019,45
"47365",157531969,2019,45
"47366",157531971,2019,5
"47367",157531972,2019,30
"47368",157531973,2019,40
"47369",157531973,2021,25
"47370",157531975,2019,45
"47371",157531977,2019,45
"47372",157531979,2019,35
"47373",157531987,2019,10
"47374",157531988,2019,5
"47375",157531991,2019,35
"47376",157531991,2021,30
"47377",157531992,2019,5
"47378",157531993,2019,35
"47379",157531994,2019,25
"47380",157531999,2019,25
"47381",157532003,2019,25
"47382",157532007,2019,30
"47383",157532014,2019,30
"47384",157532026,2019,35
"47385",157532026,2021,30
"47386",157532027,2019,35
"47387",157532027,2021,30
"47388",157532028,2019,35
"47389",157532060,2019,30
"47390",157532060,2021,15
"47391",157532062,2019,20
"47392",157532062,2021,10
"47393",157532064,2019,20
"47394",157532064,2021,10
"47395",157532138,2019,5
"47396",157532142,2019,5
"47397",157532143,2019,5
"47398",157532144,2019,5
"47399",157532152,2019,25
"47400",157532152,2021,35
"47401",157532154,2019,30
"47402",157532156,2019,30
"47403",157532157,2019,5
"47404",157532158,2019,5
"47405",157532162,2019,35
"47406",157532162,2021,35
"47407",157532164,2019,5
"47408",157532168,2019,5
"47409",157532169,2019,5
"47410",157532171,2019,5
"47411",157532174,2019,5
"47412",157532176,2019,5
"47413",157532178,2019,5
"47414",157532229,2019,15
"47415",157532232,2019,5
"47416",157532433,2019,45
"47417",157532433,2021,35
"47418",157532434,2019,35
"47419",157532435,2019,15
"47420",157532437,2019,35
"47421",157532441,2019,15
"47422",157532442,2019,15
"47423",157532444,2019,35
"47424",157532444,2021,45
"47425",157532466,2019,15
"47426",157532468,2019,15
"47427",157532469,2019,15
"47428",157532471,2019,35
"47429",157532472,2019,10
"47430",157532473,2019,10
"47431",157532475,2019,10
"47432",157532476,2019,10
"47433",157532476,2021,15
"47434",157532483,2019,10
"47435",157532483,2021,15
"47436",157532484,2019,10
"47437",157532486,2019,10
"47438",157532488,2019,10
"47439",157532492,2019,10
"47440",157532492,2021,25
"47441",157532496,2019,15
"47442",157532497,2019,15
"47443",157532501,2019,10
"47444",157532501,2021,25
"47445",157532502,2019,10
"47446",157532507,2019,10
"47447",157532509,2019,10
"47448",157532510,2019,10
"47449",157532511,2019,10
"47450",157532513,2019,10
"47451",157532520,2019,10
"47452",157532615,2019,25
"47453",157532616,2019,25
"47454",157532620,2019,20
"47455",157532621,2019,20
"47456",157532621,2021,30
"47457",157532632,2019,10
"47458",157532633,2019,10
"47459",157532634,2021,5
"47460",157532636,2019,10
"47461",157532644,2019,10
"47462",157532695,2019,15
"47463",157532697,2019,20
"47464",157532705,2019,20
"47465",157532710,2019,10
"47466",157532711,2019,10
"47467",157532715,2019,30
"47468",157532723,2019,30
"47469",157532727,2019,10
"47470",157532729,2019,10
"47471",157532737,2019,10
"47472",157532739,2019,5
"47473",157532741,2019,10
"47474",157532746,2019,10
"47475",157532748,2019,5
"47476",157532751,2019,10
"47477",157532752,2019,10
"47478",157532753,2019,10
"47479",157532754,2019,10
"47480",157532755,2019,5
"47481",157532763,2019,5
"47482",157532773,2019,55
"47483",157532774,2019,55
"47484",157532776,2019,35
"47485",157532777,2019,5
"47486",157532777,2021,5
"47487",157532778,2019,60
"47488",157532778,2021,120
"47489",157532779,2019,60
"47490",157532784,2019,5
"47491",157532785,2019,10
"47492",157532785,2021,20
"47493",157532787,2019,15
"47494",157532788,2019,15
"47495",157532789,2019,15
"47496",157532792,2019,60
"47497",157532793,2019,55
"47498",157532795,2019,55
"47499",157532796,2019,55
"47500",157532800,2019,10
"47501",157532801,2019,15
"47502",157532808,2019,15
"47503",157532810,2019,55
"47504",157532812,2019,50
"47505",157532820,2019,5
"47506",157532821,2019,45
"47507",157532821,2021,100
"47508",157532822,2019,5
"47509",157532823,2019,5
"47510",157532824,2019,45
"47511",157532826,2019,5
"47512",157532833,2019,5
"47513",157532837,2019,10
"47514",157532839,2019,10
"47515",157532840,2019,10
"47516",157532850,2019,45
"47517",157532852,2019,45
"47518",157532853,2019,5
"47519",157532857,2019,45
"47520",157532858,2019,5
"47521",157532859,2019,5
"47522",157532860,2019,5
"47523",157532862,2019,5
"47524",157532863,2019,5
"47525",157532864,2019,5
"47526",157532870,2019,5
"47527",157532871,2019,5
"47528",157532873,2019,5
"47529",157532874,2019,5
"47530",157532876,2019,5
"47531",157532879,2019,10
"47532",157532880,2019,10
"47533",157532883,2019,10
"47534",157532885,2019,10
"47535",157532897,2019,30
"47536",157532905,2019,30
"47537",157532906,2019,5
"47538",157532907,2019,30
"47539",157532910,2019,5
"47540",157532911,2019,30
"47541",157532915,2019,5
"47542",157532916,2019,10
"47543",157532917,2019,10
"47544",157532918,2019,10
"47545",157532920,2019,15
"47546",157532922,2019,10
"47547",157532923,2019,10
"47548",157532924,2019,15
"47549",157532925,2019,5
"47550",157532926,2019,5
"47551",157532929,2019,15
"47552",157532930,2019,15
"47553",157532936,2019,15
"47554",157532937,2021,5
"47555",157532941,2019,5
"47556",157532947,2019,10
"47557",157532950,2019,15
"47558",157532951,2019,15
"47559",157532952,2019,20
"47560",157532952,2021,5
"47561",157532953,2019,20
"47562",157532957,2019,45
"47563",157532961,2019,10
"47564",157532962,2019,10
"47565",157532965,2019,10
"47566",157532969,2019,10
"47567",157532971,2019,10
"47568",157532974,2019,10
"47569",157532975,2019,10
"47570",157532978,2019,10
"47571",157532979,2019,10
"47572",157532981,2019,10
"47573",157532984,2019,15
"47574",157532984,2021,10
"47575",157532985,2019,15
"47576",157532986,2019,15
"47577",157532986,2021,35
"47578",157532987,2019,15
"47579",157532990,2019,25
"47580",157532990,2021,35
"47581",157532991,2019,15
"47582",157532991,2021,35
"47583",157532994,2019,45
"47584",157532997,2019,45
"47585",157532998,2019,45
"47586",157533005,2019,5
"47587",157533007,2019,5
"47588",157533010,2019,5
"47589",157533012,2019,5
"47590",157533014,2019,5
"47591",157533017,2019,10
"47592",157533018,2019,130
"47593",157533019,2019,50
"47594",157533020,2019,10
"47595",157533021,2019,30
"47596",157533022,2019,20
"47597",157533024,2019,65
"47598",157533027,2019,50
"47599",157533027,2021,20
"47600",157533028,2019,10
"47601",157533029,2019,35
"47602",157533030,2019,5
"47603",157533031,2019,5
"47604",157533033,2019,15
"47605",157533034,2019,5
"47606",157533037,2019,35
"47607",157533037,2021,10
"47608",157533040,2019,5
"47609",157533045,2019,25
"47610",157533046,2019,25
"47611",157533047,2019,5
"47612",157533048,2019,5
"47613",157533051,2019,5
"47614",157533053,2019,5
"47615",157533053,2021,10
"47616",157533054,2019,5
"47617",157533055,2019,20
"47618",157533057,2019,20
"47619",157533059,2019,5
"47620",157533060,2019,20
"47621",157533068,2021,10
"47622",157533084,2019,25
"47623",157533085,2019,30
"47624",157533086,2019,30
"47625",157533087,2019,30
"47626",157533097,2019,15
"47627",157533100,2019,15
"47628",157533101,2019,30
"47629",157533103,2019,10
"47630",157533105,2019,30
"47631",157533107,2019,15
"47632",157533107,2021,30
"47633",157533115,2019,15
"47634",157533116,2019,15
"47635",157533117,2019,15
"47636",157533118,2019,15
"47637",157533126,2019,15
"47638",157533184,2019,5
"47639",157533186,2019,5
"47640",157533188,2019,5
"47641",157533192,2019,5
"47642",157533193,2019,5
"47643",157533194,2019,5
"47644",157533199,2019,15
"47645",157533199,2021,30
"47646",157533200,2019,15
"47647",157533206,2019,5
"47648",157533207,2019,5
"47649",157533207,2021,5
"47650",157533209,2019,20
"47651",157533210,2019,5
"47652",157533210,2021,5
"47653",157533211,2019,20
"47654",157533223,2019,20
"47655",157533224,2019,20
"47656",157533225,2019,20
"47657",157533227,2019,20
"47658",157533234,2019,10
"47659",157533236,2019,10
"47660",157533237,2019,10
"47661",157533238,2019,15
"47662",157533239,2019,15
"47663",157533240,2019,15
"47664",157533241,2019,25
"47665",157533242,2019,10
"47666",157533243,2019,10
"47667",157533245,2019,5
"47668",157533247,2019,5
"47669",157533250,2019,10
"47670",157533252,2019,10
"47671",157533255,2019,10
"47672",157533257,2019,10
"47673",157533258,2019,10
"47674",157533260,2019,10
"47675",157533261,2019,10
"47676",157533262,2019,5
"47677",157533265,2019,5
"47678",157533269,2019,5
"47679",157533270,2019,5
"47680",157533273,2019,5
"47681",157533276,2019,5
"47682",157533288,2019,5
"47683",157533290,2019,5
"47684",157533295,2019,5
"47685",157533303,2019,30
"47686",157533304,2019,30
"47687",157533305,2019,5
"47688",157533310,2019,5
"47689",157533311,2019,25
"47690",157533312,2019,5
"47691",157533316,2019,10
"47692",157533317,2019,5
"47693",157533319,2019,5
"47694",157533320,2019,10
"47695",157533321,2019,5
"47696",157533322,2019,5
"47697",157533326,2019,5
"47698",157533328,2019,10
"47699",157533330,2019,25
"47700",157533355,2019,30
"47701",157533356,2019,25
"47702",157533357,2019,30
"47703",157533358,2019,30
"47704",157533363,2019,30
"47705",157533366,2019,10
"47706",157533374,2019,30
"47707",157533375,2019,25
"47708",157533385,2019,10
"47709",157533387,2019,10
"47710",157533390,2019,10
"47711",157533390,2021,25
"47712",157533394,2019,10
"47713",157533399,2019,5
"47714",157533418,2019,10
"47715",157533419,2019,10
"47716",157533419,2021,10
"47717",157533420,2019,10
"47718",157533422,2019,10
"47719",157533424,2019,5
"47720",157533426,2019,5
"47721",157533427,2019,5
"47722",157533429,2019,5
"47723",157533429,2021,10
"47724",157533431,2019,10
"47725",157533432,2019,5
"47726",157533433,2019,15
"47727",157533434,2019,5
"47728",157533441,2019,15
"47729",157533442,2019,5
"47730",157533442,2021,10
"47731",157533443,2019,15
"47732",157533448,2019,15
"47733",157533451,2019,15
"47734",157533453,2019,15
"47735",157533455,2019,15
"47736",157533458,2019,15
"47737",157533458,2021,40
"47738",157533459,2019,5
"47739",157533463,2019,25
"47740",157533464,2019,5
"47741",157533470,2019,25
"47742",157533471,2019,25
"47743",157533479,2019,25
"47744",157533483,2019,25
"47745",157533484,2019,25
"47746",157533485,2019,5
"47747",157533487,2019,5
"47748",157533492,2019,5
"47749",157533520,2019,5
"47750",157533532,2019,5
"47751",157533533,2019,5
"47752",157533535,2019,15
"47753",157533536,2019,15
"47754",157533553,2021,5
"47755",157533564,2021,10
"47756",157533565,2021,10
"47757",157533996,2019,30
"47758",157533997,2019,10
"47759",157533998,2019,10
"47760",157534058,2019,25
"47761",157534059,2019,25
"47762",157534062,2019,10
"47763",157534064,2019,25
"47764",157534073,2019,10
"47765",157534075,2019,30
"47766",157534077,2019,25
"47767",157534078,2019,10
"47768",157534081,2019,30
"47769",157534103,2019,5
"47770",157534104,2019,5
"47771",157534106,2019,5
"47772",157534113,2019,25
"47773",157534117,2019,30
"47774",157534122,2019,30
"47775",157534125,2019,30
"47776",157534127,2019,30
"47777",157534135,2019,10
"47778",157534140,2019,5
"47779",157534141,2019,30
"47780",157534143,2019,30
"47781",157534144,2019,30
"47782",157534146,2019,5
"47783",157534146,2021,5
"47784",157534148,2019,30
"47785",157534151,2019,15
"47786",157534151,2021,45
"47787",157534153,2019,15
"47788",157534156,2019,5
"47789",157534159,2019,5
"47790",157534160,2019,20
"47791",157534163,2019,20
"47792",157534168,2019,30
"47793",157534169,2019,5
"47794",157534169,2021,5
"47795",157534171,2019,30
"47796",157534172,2019,30
"47797",157534179,2019,35
"47798",157534184,2019,35
"47799",157534186,2021,5
"47800",157534187,2019,40
"47801",157534188,2019,40
"47802",157534191,2019,10
"47803",157534192,2019,20
"47804",157534194,2019,15
"47805",157534195,2019,15
"47806",157534196,2019,30
"47807",157534197,2019,25
"47808",157534198,2019,15
"47809",157534199,2019,20
"47810",157534200,2019,5
"47811",157534201,2019,65
"47812",157534202,2019,55
"47813",157534203,2019,30
"47814",157534204,2019,40
"47815",157534205,2019,20
"47816",157534206,2019,35
"47817",157534207,2019,70
"47818",157534208,2019,35
"47819",157534209,2019,85
"47820",157534212,2019,5
"47821",157534213,2019,40
"47822",157534215,2019,5
"47823",157534216,2019,5
"47824",157534217,2019,30
"47825",157534218,2019,20
"47826",157534222,2019,50
"47827",157534223,2019,15
"47828",157534232,2019,25
"47829",157534234,2019,15
"47830",157534236,2019,25
"47831",157534239,2019,15
"47832",157534240,2019,25
"47833",157534245,2019,20
"47834",157534250,2019,20
"47835",157534251,2019,15
"47836",157534257,2019,20
"47837",157534285,2019,35
"47838",157534287,2021,10
"47839",157534291,2019,15
"47840",157534292,2019,5
"47841",157534293,2019,10
"47842",157534295,2019,20
"47843",157534352,2019,35
"47844",157534353,2019,35
"47845",157534358,2019,35
"47846",157534360,2019,35
"47847",157534364,2019,35
"47848",157534364,2021,50
"47849",157534368,2019,35
"47850",157534369,2019,10
"47851",157534370,2019,10
"47852",157534376,2019,5
"47853",157534393,2019,35
"47854",157534393,2021,40
"47855",157534395,2019,35
"47856",157534398,2019,5
"47857",157534398,2021,10
"47858",157534402,2019,5
"47859",157534403,2019,5
"47860",157534403,2021,10
"47861",157534412,2019,35
"47862",157534413,2019,5
"47863",157534416,2019,5
"47864",157534417,2019,5
"47865",157534450,2019,70
"47866",157534451,2019,70
"47867",157534455,2019,70
"47868",157534460,2019,70
"47869",157534463,2019,60
"47870",157534468,2019,55
"47871",157534478,2019,55
"47872",157534487,2019,55
"47873",157534499,2019,50
"47874",157534500,2019,50
"47875",157534500,2021,15
"47876",157534509,2021,5
"47877",157534542,2019,50
"47878",157534544,2019,25
"47879",157534545,2019,20
"47880",157534545,2021,10
"47881",157534547,2019,25
"47882",157534550,2019,25
"47883",157534551,2019,30
"47884",157534557,2019,30
"47885",157534558,2019,30
"47886",157534559,2019,30
"47887",157534561,2019,30
"47888",157534563,2019,15
"47889",157534564,2019,5
"47890",157534624,2019,20
"47891",157534625,2019,25
"47892",157534634,2019,25
"47893",157534635,2019,15
"47894",157534637,2019,5
"47895",157534638,2019,30
"47896",157534639,2019,30
"47897",157534642,2019,5
"47898",157534649,2019,5
"47899",157534651,2019,30
"47900",157534651,2021,5
"47901",157534654,2019,30
"47902",157534654,2021,5
"47903",157534656,2019,20
"47904",157534657,2019,20
"47905",157534658,2019,20
"47906",157534660,2019,5
"47907",157534664,2019,20
"47908",157534699,2019,15
"47909",157534699,2021,10
"47910",157534700,2019,15
"47911",157534702,2019,5
"47912",157534707,2019,15
"47913",157534708,2019,5
"47914",157534714,2019,15
"47915",157534716,2019,15
"47916",157534718,2019,15
"47917",157534720,2019,15
"47918",157534732,2019,20
"47919",157534733,2019,20
"47920",157534734,2019,10
"47921",157534736,2019,15
"47922",157534738,2019,20
"47923",157534740,2019,10
"47924",157534751,2019,5
