"","edgeuid","total_trips"
"1495",153331915,10
"1496",153331916,5
"1497",153331917,20
"1498",153331919,20
"1499",153331920,15
"1500",153331921,20
"1501",153331923,5
"1502",153331924,15
"1503",153331927,10
"1504",153331930,10
"1505",153331932,5
"1506",153331948,5
"1507",153331951,15
"1508",153331952,20
"1509",153331958,20
"1510",153331960,20
"1511",153331961,20
"1512",153331962,20
"1513",153331963,20
"1514",153331966,20
"1515",153331967,20
"1516",153331976,20
"1517",153331986,20
"1518",153331989,10
"1519",153331992,20
"1520",153332039,20
"1521",153332041,15
"1522",153332042,20
"1523",153332043,15
"1524",153332044,20
"1525",153332060,10
"1526",153332062,10
"1527",153332063,10
"1528",153332064,10
"1529",153332065,10
"1530",153332074,15
"1531",153332075,5
"1532",153332076,10
"1533",153332077,5
"1534",153332078,10
"1535",153332080,10
"1536",153332082,10
"1537",153332083,10
"1538",153332084,10
"1539",153332092,10
"1540",153332093,10
"1541",153332096,10
"1542",153332101,10
"1543",153332102,5
"1544",153332113,10
"1545",153332114,10
"1546",153332115,10
"1547",153332120,10
"1548",153332137,10
"1549",153332138,10
"1550",153332139,5
"1551",153332141,10
"1552",153332142,5
"1553",153332147,10
"1554",153332152,10
"1555",153332153,10
"1556",153332157,10
"1557",153332250,10
"1558",153332251,10
"1559",153332254,10
"1560",153332470,95
"1561",153332471,105
"1562",153332619,10
"1563",153332638,10
"1564",153332639,150
"1565",153332643,150
"1566",153332651,180
"1567",153332652,180
"1568",153332662,5
"1569",153332664,5
"1570",153332667,5
"1571",153332668,5
"1572",153332669,5
"1573",153332670,60
"1574",153332671,60
"1575",153332673,85
"1576",153332674,5
"1577",153332675,5
"1578",153332677,5
"1579",153332678,5
"1580",153332712,5
"1581",153332729,5
"1582",153332730,10
"1583",153332731,10
"1584",153332732,10
"1585",153332735,10
"1586",153332736,10
"1587",153332737,10
"1588",153332739,10
"1589",153332742,350
"1590",153332754,185
"1591",153332800,185
"1592",153332802,315
"1593",153332812,190
"1594",153332873,50
"1595",153332874,45
"1596",153332895,45
"1597",153332897,50
"1598",153332904,75
"1599",153332909,55
"1600",153332951,200
"1601",153332952,195
"1602",153332955,195
"1603",153332957,195
"1604",153332958,365
"1605",153332960,365
"1606",153332961,350
"1607",153332962,160
"1608",153332991,75
"1609",153332998,55
"1610",153333002,55
"1611",153333003,55
"1612",153333004,55
"1613",153333011,55
"1614",153333014,55
"1615",153333030,75
"1616",153333031,105
"1617",153333032,75
"1618",153333036,75
"1619",153333037,70
"1620",153333045,55
"1621",153333046,55
"1622",153333049,55
"1623",153333057,75
"1624",153333059,75
"1625",153333067,75
"1626",153333068,100
"1627",153333072,75
"1628",153333074,55
"1629",153333077,185
"1630",153333080,410
"1631",153333081,185
"1632",153333082,185
"1633",153333083,230
"1634",153333084,185
"1635",153333086,155
"1636",153333087,180
"1637",153333088,405
"1638",153333098,75
"1639",153333108,50
"1640",153333109,35
"1641",153333111,55
"1642",153333112,40
"1643",153333114,55
"1644",153333117,30
"1645",153333122,45
"1646",153333124,30
"1647",153333125,45
"1648",153333126,45
"1649",153333127,30
"1650",153333128,45
"1651",153333129,45
"1652",153333135,40
"1653",153333142,45
"1654",153333143,45
"1655",153333144,45
"1656",153333145,60
"1657",153333155,45
"1658",153333157,45
"1659",153333168,50
"1660",153333169,50
"1661",153333170,50
"1662",153333171,50
"1663",153333172,65
"1664",153333175,50
"1665",153333179,50
"1666",153333181,50
"1667",153333182,50
"1668",153333183,50
"1669",153333264,65
"1670",153333266,65
"1671",153333270,50
"1672",153333276,50
"1673",153333277,65
"1674",153333279,50
"1675",153333327,55
"1676",153333329,55
"1677",153333353,55
"1678",153333355,55
"1679",153333358,85
"1680",153333359,80
"1681",153333362,80
"1682",153333363,80
"1683",153333366,85
"1684",153333367,80
"1685",153333368,80
"1686",153333373,80
"1687",153333375,55
"1688",153333376,55
"1689",153333377,45
"1690",153333378,15
"1691",153333379,10
"1692",153333380,10
"1693",153333381,5
"1694",153333383,75
"1695",153333384,45
"1696",153333386,40
"1697",153333387,60
"1698",153333388,75
"1699",153333389,30
"1700",153333390,15
"1701",153333392,35
"1702",153333393,35
"1703",153333401,40
"1704",153333402,40
"1705",153333403,30
"1706",153333404,5
"1707",153333405,40
"1708",153333406,30
"1709",153333407,10
"1710",153333408,30
"1711",153333409,40
"1712",153333410,30
"1713",153333411,60
"1714",153333412,30
"1715",153333414,30
"1716",153333420,45
"1717",153333422,75
"1718",153333441,45
"1719",153333442,10
"1720",153333443,10
"1721",153333445,55
"1722",153333447,50
"1723",153333450,50
"1724",153333489,10
"1725",153333490,100
"1726",153333494,40
"1727",153333495,80
"1728",153333497,80
"1729",153333499,70
"1730",153333540,80
"1731",153333541,270
"1732",153333543,75
"1733",153333545,10
"1734",153333547,80
"1735",153333550,70
"1736",153333553,10
"1737",153333554,70
"1738",153333558,80
"1739",153333574,80
"1740",153333582,105
"1741",153333583,105
"1742",153333599,75
"1743",153333603,80
"1744",153333604,80
"1745",153333606,80
"1746",153333607,80
"1747",153333608,85
"1748",153333609,215
"1749",153333610,70
"1750",153333611,85
"1751",153333612,100
"1752",153333613,115
"1753",153333614,115
"1754",153333615,115
"1755",153333616,105
"1756",153333618,105
"1757",153333621,105
"1758",153333622,90
"1759",153333623,95
"1760",153333629,265
"1761",153333630,245
"1762",153333681,255
"1763",153333682,260
"1764",153333684,575
"1765",153333686,260
"1766",153333687,235
"1767",153333688,255
"1768",153333689,230
"1769",153333692,255
"1770",153333693,255
"1771",153333695,250
"1772",153333698,250
"1773",153333706,245
"1774",153333707,465
"1775",153333711,75
"1776",153333712,75
"1777",153333713,75
"1778",153333723,75
"1779",153333725,70
"1780",153333726,70
"1781",153333761,250
"1782",153333764,250
"1783",153333766,250
"1784",153333767,250
"1785",153333768,260
"1786",153333769,255
"1787",153333770,260
"1788",153333771,575
"1789",153333772,260
"1790",153333778,75
"1791",153333780,75
"1792",153333781,5
"1793",153333783,5
"1794",153333788,5
"1795",153333789,70
"1796",153333790,5
"1797",153333791,60
"1798",153333792,5
"1799",153333793,5
"1800",153333796,5
"1801",153333797,5
"1802",153333798,5
"1803",153333800,5
"1804",153333801,5
"1805",153333802,5
"1806",153333803,5
"1807",153333819,65
"1808",153333822,75
"1809",153333835,270
"1810",153333837,200
"1811",153333838,275
"1812",153333839,275
"1813",153333840,525
"1814",153333841,5
"1815",153333842,170
"1816",153333845,65
"1817",153333846,75
"1818",153333915,5
"1819",153333937,260
"1820",153334064,260
"1821",153334074,250
"1822",153334075,10
"1823",153334214,315
"1824",153334245,5
"1825",153334246,10
"1826",153334249,10
"1827",153334254,10
"1828",153334255,10
"1829",153334258,5
"1830",153334259,20
"1831",153334260,10
"1832",153334261,10
"1833",153334262,40
"1834",153334263,10
"1835",153334265,10
"1836",153334267,20
"1837",153334269,10
"1838",153334270,15
"1839",153334275,10
"1840",153334276,5
"1841",153334277,10
"1842",153334279,10
"1843",153334281,35
"1844",153334283,15
"1845",153334290,35
"1846",153334291,15
"1847",153334297,45
"1848",153334300,15
"1849",153334302,15
"1850",153334304,15
"1851",153334305,15
"1852",153334306,15
"1853",153334326,20
"1854",153334330,5
"1855",153334346,10
"1856",153334349,10
"1857",153334350,10
"1858",153334352,10
"1859",153334357,10
"1860",153334360,10
"1861",153334361,10
"1862",153334373,10
"1863",153334383,5
"1864",153334404,5
"1865",153334459,5
"1866",153334460,5
"1867",153334461,5
"1868",153334465,5
"1869",153334470,10
"1870",153334485,5
"1871",153334524,5
"1872",153334528,5
"1873",153334529,10
"1874",153334531,10
"1875",153334535,5
"1876",153334538,10
"1877",153334549,10
"1878",153334551,5
"1879",153334573,5
"1880",153334590,10
"1881",153334594,10
"1882",153334607,10
"1883",153334617,45
"1884",153334618,15
"1885",153334641,15
"1886",153334643,45
"1887",153334646,15
"1888",153334973,10
"1889",153334974,10
"1890",153334975,10
"1891",153335008,10
"1892",153335012,10
"1893",153335013,10
"1894",153335019,10
"1895",153335021,10
"1896",153335026,10
"1897",153335029,10
"1898",153335031,10
"1899",153335037,10
"1900",153335052,10
"1901",153335059,10
"1902",153335074,5
"1903",153335075,95
"1904",153335077,95
"1905",153335080,85
"1906",153335083,95
"1907",153335084,95
"1908",153335089,150
"1909",153335090,100
"1910",153335094,145
"1911",153335097,150
"1912",153335100,100
"1913",153335101,100
"1914",153335104,10
"1915",153335106,105
"1916",153335107,105
"1917",153335108,10
"1918",153335149,5
"1919",153335158,10
"1920",153335160,5
"1921",153335162,5
"1922",153335163,15
"1923",153335164,5
"1924",153335165,5
"1925",153335167,10
"1926",153335168,5
"1927",153335174,80
"1928",153335177,80
"1929",153335179,80
"1930",153335180,80
"1931",153335184,80
"1932",153335186,110
"1933",153335193,10
"1934",153335195,10
"1935",153335197,85
"1936",153335199,85
"1937",153335200,85
"1938",153335202,5
"1939",153335203,10
"1940",153335204,10
"1941",153335206,95
"1942",153335207,10
"1943",153335208,85
"1944",153335209,10
"1945",153335210,85
"1946",153335211,90
"1947",153335212,10
"1948",153335217,10
"1949",153335218,90
"1950",153335219,145
"1951",153335223,85
"1952",153335224,85
"1953",153335232,85
"1954",153335234,85
"1955",153335235,80
"1956",153335240,80
"1957",153335245,80
"1958",153335267,85
"1959",153335268,10
"1960",153335269,110
"1961",153335273,115
"1962",153335274,110
"1963",153335275,100
"1964",153335276,105
"1965",153335277,105
"1966",153335279,105
"1967",153335280,180
"1968",153335282,170
"1969",153335283,115
"1970",153335284,105
"1971",153335305,110
"1972",153335306,105
"1973",153335308,100
"1974",153335310,100
"1975",153335311,160
"1976",153335312,110
"1977",153335314,110
"1978",153335315,110
"1979",153335316,110
"1980",153335317,170
"1981",153335324,105
"1982",153335325,105
"1983",153335326,160
"1984",153335327,105
"1985",153335328,10
"1986",153335331,10
"1987",153335336,10
"1988",153335338,10
"1989",153335339,95
"1990",153335340,10
"1991",153335341,95
"1992",153335342,5
"1993",153335343,100
"1994",153335344,85
"1995",153335345,135
"1996",153335362,100
"1997",153335363,10
"1998",153335364,10
"1999",153335365,100
"2000",153335367,160
"2001",153335368,100
"2002",153335371,90
"2003",153335372,90
"2004",153335373,90
"2005",153335376,170
"2006",153335378,95
"2007",153335380,90
"2008",153335383,90
"2009",153335384,95
"2010",153335385,150
"2011",153335386,95
"2012",153335388,90
"2013",153335390,150
"2014",153335391,90
"2015",153335401,5
"2016",153335427,5
"2017",153335430,5
"2018",153335447,5
"2019",153335448,5
"2020",153335450,10
"2021",153335455,115
"2022",153335456,80
"2023",153335460,80
"2024",153335461,80
"2025",153335463,5
"2026",153335465,30
"2027",153335466,10
"2028",153335467,45
"2029",153335469,30
"2030",153335470,30
"2031",153335471,45
"2032",153335472,65
"2033",153335473,30
"2034",153335474,45
"2035",153335475,105
"2036",153335482,75
"2037",153335484,75
"2038",153335489,75
"2039",153335492,75
"2040",153335498,110
"2041",153335500,75
"2042",153335501,75
"2043",153335505,75
"2044",153335508,75
"2045",153335519,25
"2046",153335521,25
"2047",153335523,25
"2048",153335524,25
"2049",153335525,25
"2050",153335526,20
"2051",153335528,20
"2052",153335536,25
"2053",153335537,25
"2054",153335538,25
"2055",153335541,25
"2056",153335543,25
"2057",153335544,25
"2058",153335545,25
"2059",153335550,25
"2060",153335552,25
"2061",153335582,75
"2062",153335583,75
"2063",153335596,115
"2064",153335597,75
"2065",153335603,25
"2066",153335612,25
"2067",153335616,25
"2068",153335627,25
"2069",153335629,25
"2070",153335644,75
"2071",153335646,75
"2072",153335655,75
"2073",153335657,80
"2074",153335663,25
"2075",153335665,25
"2076",153335666,25
"2077",153335668,25
"2078",153335803,95
"2079",153335824,90
"2080",153345062,105
"2081",153345064,115
"2082",153345075,5
"2083",153345080,110
"2084",153345085,105
"2085",153345086,110
"2086",153345093,110
"2087",153345098,5
"2088",153345099,5
"2089",153345100,5
"2090",153345101,15
"2091",153345102,5
"2092",153345103,80
"2093",153345104,15
"2094",153345105,145
"2095",153345113,100
"2096",153345114,100
"2097",153345115,160
"2098",153345117,105
"2099",153345119,5
"2100",153345121,100
"2101",153345123,100
"2102",153345125,110
"2103",153345128,5
"2104",153345129,95
"2105",153345130,95
"2106",153345131,95
"2107",153345132,5
"2108",153345133,5
"2109",153345135,5
"2110",153345139,50
"2111",153345140,40
"2112",153345143,5
"2113",153345147,5
"2114",153345148,5
"2115",153345151,5
"2116",153345152,5
"2117",153345167,110
"2118",153345226,5
"2119",153345227,55
"2120",153345228,5
"2121",153345229,85
"2122",153345230,85
"2123",153345232,55
"2124",153345234,60
"2125",153345240,60
"2126",153345245,60
"2127",153345249,55
"2128",153345251,55
"2129",153345252,35
"2130",153345284,50
"2131",153345285,55
"2132",153345286,95
"2133",153345292,50
"2134",153345293,10
"2135",153345294,85
"2136",153345297,45
"2137",153345298,45
"2138",153345302,85
"2139",153345304,45
"2140",153345329,80
"2141",153345335,45
"2142",153345337,40
"2143",153345342,45
"2144",153345345,45
"2145",153345347,85
"2146",153345349,85
"2147",153345351,45
"2148",153345431,85
"2149",153345432,45
"2150",153345435,45
"2151",153345436,45
"2152",153345439,45
"2153",153345441,45
"2154",153345472,45
"2155",153345473,45
"2156",153345474,45
"2157",153345509,45
"2158",153345511,45
"2159",153345532,45
"2160",153345536,45
"2161",153345541,45
"2162",153345561,45
"2163",153345562,45
"2164",153345566,5
"2165",153345572,15
"2166",153345575,45
"2167",153345579,45
"2168",153345580,20
"2169",153345582,20
"2170",153345583,15
"2171",153345586,20
"2172",153345704,45
"2173",153345705,195
"2174",153345707,195
"2175",153345708,370
"2176",153345710,125
"2177",153345712,50
"2178",153345713,195
"2179",153345714,45
"2180",153345715,275
"2181",153345716,200
"2182",153345717,90
"2183",153345720,90
"2184",153345721,80
"2185",153345729,20
"2186",153345735,20
"2187",153345736,20
"2188",153345739,20
"2189",153345741,15
"2190",153345742,5
"2191",153345743,10
"2192",153345754,10
"2193",153345756,10
"2194",153345757,80
"2195",153345758,95
"2196",153345783,125
"2197",153345785,125
"2198",153345786,180
"2199",153345791,125
"2200",153345792,125
"2201",153345793,120
"2202",153345829,130
"2203",153345834,130
"2204",153345835,125
"2205",153345840,95
"2206",153345843,240
"2207",153345845,90
"2208",153345846,90
"2209",153345856,90
"2210",153345857,95
"2211",153345859,95
"2212",153345928,130
"2213",153345931,130
"2214",153345934,130
"2215",153345935,200
"2216",153345941,130
"2217",153345950,95
"2218",153345951,95
"2219",153345955,95
"2220",153345957,95
"2221",153345960,85
"2222",153345992,75
"2223",153345994,75
"2224",153345997,115
"2225",153345998,140
"2226",153345999,40
"2227",153346000,40
"2228",153346005,25
"2229",153346006,25
"2230",153346014,75
"2231",153346015,105
"2232",153346017,85
"2233",153346018,70
"2234",153346021,75
"2235",153346029,175
"2236",153346032,25
"2237",153346034,95
"2238",153346035,265
"2239",153346036,155
"2240",153346039,95
"2241",153346043,100
"2242",153346045,90
"2243",153346049,170
"2244",153346050,95
"2245",153346051,95
"2246",153346054,230
"2247",153346055,95
"2248",153346057,10
"2249",153346059,10
"2250",153346060,10
"2251",153346079,105
"2252",153346105,10
"2253",153346107,10
"2254",153346110,10
"2255",153346111,10
"2256",153346132,180
"2257",153346453,45
"2258",153346455,40
"2259",153346462,30
"2260",153346466,25
"2261",153346467,15
"2262",153346468,160
"2263",153346469,10
"2264",153346470,15
"2265",153346471,170
"2266",153346484,10
"2267",153346485,40
"2268",153346486,30
"2269",153346487,30
"2270",153346488,30
"2271",153346489,5
"2272",153346490,5
"2273",153346491,130
"2274",153346492,30
"2275",153346493,5
"2276",153346495,5
"2277",153346496,5
"2278",153346503,50
"2279",153346505,35
"2280",153346508,20
"2281",153346509,30
"2282",153346510,15
"2283",153346511,10
"2284",153346513,45
"2285",153346515,45
"2286",153346518,195
"2287",153346526,45
"2288",153346529,5
"2289",153346530,5
"2290",153346534,5
"2291",153346535,10
"2292",153346537,55
"2293",153346538,155
"2294",153346539,70
"2295",153346543,10
"2296",153346545,65
"2297",153346547,90
"2298",153346548,5
"2299",153346549,35
"2300",153346550,10
"2301",153346551,10
"2302",153346566,115
"2303",153346567,20
"2304",153346568,130
"2305",153346571,10
"2306",153346572,5
"2307",153346573,125
"2308",153346574,5
"2309",153346576,5
"2310",153346579,55
"2311",153346581,45
"2312",153346582,55
"2313",153346583,50
"2314",153346584,50
"2315",153346585,15
