"","edgeuid","month","total_trips"
"45828",157520568,"June",30
"45829",157520570,"June",30
"45830",157520585,"June",220
"45831",157520586,"June",50
"45832",157520587,"June",220
"45833",157520591,"June",50
"45834",157520592,"June",5
"45835",157520593,"June",215
"45836",157520595,"June",130
"45837",157520602,"June",30
"45838",157520616,"June",30
"45839",157520616,"September",55
"45840",157520619,"June",30
"45841",157520621,"June",30
"45842",157520631,"June",125
"45843",157520633,"June",125
"45844",157520637,"June",155
"45845",157520641,"June",125
"45846",157520642,"June",125
"45847",157520643,"June",10
"45848",157520644,"June",165
"45849",157520644,"September",260
"45850",157520648,"June",140
"45851",157520649,"June",140
"45852",157520649,"September",70
"45853",157520650,"June",150
"45854",157520651,"June",5
"45855",157520662,"June",35
"45856",157520663,"June",570
"45857",157520664,"June",570
"45858",157520667,"June",565
"45859",157520668,"June",565
"45860",157520668,"September",15
"45861",157520671,"June",550
"45862",157520672,"June",5
"45863",157520674,"June",5
"45864",157520675,"June",5
"45865",157520676,"June",545
"45866",157520688,"June",5
"45867",157520689,"June",5
"45868",157520694,"June",5
"45869",157520694,"September",15
"45870",157520695,"June",5
"45871",157520701,"June",5
"45872",157520717,"June",540
"45873",157520720,"June",35
"45874",157520724,"June",35
"45875",157520724,"September",65
"45876",157520725,"June",35
"45877",157520737,"June",35
"45878",157520738,"June",35
"45879",157520739,"June",35
"45880",157520740,"June",35
"45881",157520744,"June",5
"45882",157520752,"June",5
"45883",157520755,"June",10
"45884",157520756,"June",35
"45885",157520757,"June",5
"45886",157520758,"June",5
"45887",157520759,"June",35
"45888",157520760,"June",5
"45889",157520763,"June",25
"45890",157520764,"June",25
"45891",157520765,"June",20
"45892",157520769,"June",10
"45893",157520773,"June",25
"45894",157520776,"June",40
"45895",157520777,"June",25
"45896",157520777,"September",45
"45897",157520784,"June",40
"45898",157520786,"June",40
"45899",157520839,"September",10
"45900",157520840,"September",10
"45901",157520865,"June",20
"45902",157520887,"June",20
"45903",157520888,"June",20
"45904",157520891,"June",20
"45905",157520900,"June",20
"45906",157520901,"June",20
"45907",157520901,"September",40
"45908",157520902,"June",660
"45909",157520903,"June",660
"45910",157520903,"September",150
"45911",157520905,"June",250
"45912",157520907,"June",20
"45913",157520908,"June",660
"45914",157520909,"June",250
"45915",157520911,"June",250
"45916",157520911,"September",280
"45917",157520940,"June",30
"45918",157520941,"June",25
"45919",157520942,"June",30
"45920",157520943,"June",25
"45921",157520945,"June",5
"45922",157520945,"September",25
"45923",157520946,"June",170
"45924",157520947,"June",160
"45925",157520949,"June",160
"45926",157520951,"June",120
"45927",157520952,"June",5
"45928",157520952,"September",25
"45929",157520953,"June",190
"45930",157520954,"June",105
"45931",157520955,"June",10
"45932",157520956,"June",170
"45933",157520956,"September",75
"45934",157520958,"June",170
"45935",157520959,"June",125
"45936",157520959,"September",255
"45937",157520961,"June",170
"45938",157520963,"June",170
"45939",157520965,"June",125
"45940",157520985,"June",205
"45941",157520986,"June",205
"45942",157520987,"June",205
"45943",157520989,"June",205
"45944",157520990,"June",205
"45945",157520990,"September",160
"45946",157520991,"June",195
"45947",157520992,"June",205
"45948",157520994,"June",140
"45949",157521013,"June",140
"45950",157521014,"June",180
"45951",157521015,"June",165
"45952",157521018,"June",155
"45953",157521019,"June",170
"45954",157521019,"September",275
"45955",157521020,"June",165
"45956",157521021,"June",170
"45957",157521022,"June",5
"45958",157521023,"June",155
"45959",157521024,"June",5
"45960",157521025,"June",160
"45961",157521027,"June",5
"45962",157521029,"June",5
"45963",157521029,"September",5
"45964",157521031,"June",5
"45965",157521032,"June",5
"45966",157521035,"June",5
"45967",157521037,"June",5
"45968",157521053,"June",540
"45969",157521056,"June",540
"45970",157521057,"June",540
"45971",157521058,"June",525
"45972",157521059,"June",10
"45973",157521064,"June",5
"45974",157521065,"June",20
"45975",157521066,"June",15
"45976",157521067,"June",155
"45977",157521069,"June",190
"45978",157521073,"September",10
"45979",157521078,"June",165
"45980",157521079,"June",165
"45981",157521079,"September",165
"45982",157521081,"June",170
"45983",157521083,"June",160
"45984",157521092,"June",10
"45985",157521093,"June",535
"45986",157521093,"September",5
"45987",157521094,"June",530
"45988",157521095,"June",535
"45989",157521097,"June",165
"45990",157521098,"June",185
"45991",157521100,"June",625
"45992",157521102,"June",600
"45993",157521102,"September",180
"45994",157521103,"June",625
"45995",157521103,"September",185
"45996",157521104,"June",300
"45997",157521104,"September",280
"45998",157521107,"June",160
"45999",157521109,"June",160
"46000",157521110,"June",465
"46001",157521111,"June",625
"46002",157521111,"September",185
"46003",157521112,"June",475
"46004",157521113,"June",10
"46005",157521114,"June",465
"46006",157521114,"September",30
"46007",157521115,"June",475
"46008",157521116,"June",300
"46009",157521120,"June",535
"46010",157521120,"September",10
"46011",157521121,"June",535
"46012",157521121,"September",10
"46013",157521122,"June",5
"46014",157521123,"June",530
"46015",157521124,"June",170
"46016",157521125,"June",15
"46017",157521126,"June",420
"46018",157521127,"June",165
"46019",157521128,"June",530
"46020",157521129,"June",20
"46021",157521129,"September",5
"46022",157521132,"June",550
"46023",157521140,"June",550
"46024",157521141,"June",10
"46025",157521142,"June",15
"46026",157521142,"September",10
"46027",157521143,"June",15
"46028",157521144,"June",15
"46029",157521146,"June",15
"46030",157521147,"June",10
"46031",157521149,"June",10
"46032",157521158,"June",10
"46033",157521159,"June",5
"46034",157521165,"June",15
"46035",157521166,"June",15
"46036",157521168,"June",615
"46037",157521169,"June",175
"46038",157521170,"June",15
"46039",157521171,"June",615
"46040",157521172,"June",285
"46041",157521173,"June",10
"46042",157521182,"June",615
"46043",157521183,"June",585
"46044",157521183,"September",140
"46045",157521184,"June",625
"46046",157521185,"June",15
"46047",157521186,"June",265
"46048",157521188,"June",10
"46049",157521208,"September",10
"46050",157521213,"September",10
"46051",157521220,"June",15
"46052",157521247,"June",20
"46053",157521262,"June",5
"46054",157521266,"June",5
"46055",157521267,"June",5
"46056",157521271,"June",15
"46057",157521272,"June",15
"46058",157521273,"June",15
"46059",157521277,"June",15
"46060",157521280,"June",15
"46061",157521281,"June",15
"46062",157521281,"September",20
"46063",157521286,"June",20
"46064",157521288,"June",20
"46065",157521288,"September",15
"46066",157521289,"June",20
"46067",157521289,"September",15
"46068",157521290,"June",20
"46069",157521293,"June",15
"46070",157521295,"June",15
"46071",157521303,"June",15
"46072",157521303,"September",20
"46073",157521310,"June",15
"46074",157521369,"June",540
"46075",157521398,"June",535
"46076",157521401,"June",535
"46077",157521402,"June",525
"46078",157521402,"September",10
"46079",157521405,"June",240
"46080",157521410,"June",245
"46081",157521412,"June",535
"46082",157521413,"June",220
"46083",157521429,"June",540
"46084",157521429,"September",15
"46085",157521430,"June",15
"46086",157521431,"June",535
"46087",157521433,"June",245
"46088",157521434,"June",15
"46089",157521435,"June",220
"46090",157521436,"June",5
"46091",157521441,"June",10
"46092",157521442,"June",10
"46093",157521443,"June",10
"46094",157521444,"June",10
"46095",157521445,"June",10
"46096",157521448,"June",545
"46097",157521449,"June",530
"46098",157521449,"September",40
"46099",157521460,"June",525
"46100",157521461,"June",15
"46101",157521462,"June",545
"46102",157521463,"June",525
"46103",157521465,"June",70
"46104",157521466,"June",70
"46105",157521466,"September",65
"46106",157521467,"June",70
"46107",157521467,"September",65
"46108",157521469,"June",555
"46109",157521470,"June",5
"46110",157521471,"June",525
"46111",157521472,"June",200
"46112",157521473,"June",15
"46113",157521473,"September",25
"46114",157521474,"June",55
"46115",157521475,"June",5
"46116",157521476,"June",45
"46117",157521477,"June",525
"46118",157521479,"June",530
"46119",157521480,"June",25
"46120",157521481,"June",10
"46121",157521482,"June",25
"46122",157521483,"June",10
"46123",157521483,"September",15
"46124",157521484,"June",200
"46125",157521484,"September",215
"46126",157521488,"June",550
"46127",157521490,"June",575
"46128",157521491,"June",5
"46129",157521492,"June",160
"46130",157521494,"June",10
"46131",157521495,"June",10
"46132",157521505,"June",10
"46133",157521506,"June",10
"46134",157521511,"June",10
"46135",157521511,"September",30
"46136",157521512,"June",10
"46137",157521515,"June",10
"46138",157521520,"June",10
"46139",157521521,"June",10
"46140",157521521,"September",30
"46141",157521589,"June",560
"46142",157521594,"June",10
"46143",157521595,"June",10
"46144",157521596,"June",10
"46145",157521602,"June",10
"46146",157521604,"June",10
"46147",157521619,"June",10
"46148",157521621,"June",10
"46149",157521624,"June",10
"46150",157521624,"September",10
"46151",157521628,"June",10
"46152",157521628,"September",10
"46153",157521629,"June",10
"46154",157521633,"June",10
"46155",157521635,"June",10
"46156",157521636,"June",10
"46157",157521639,"June",10
"46158",157521640,"June",10
"46159",157521644,"June",10
"46160",157521644,"September",5
"46161",157521645,"June",10
"46162",157521646,"June",10
"46163",157521647,"June",10
"46164",157521649,"June",10
"46165",157521657,"June",15
"46166",157521659,"June",20
"46167",157521688,"September",10
"46168",157521691,"June",25
"46169",157521692,"June",25
"46170",157521693,"June",25
"46171",157521694,"June",25
"46172",157521695,"June",25
"46173",157521697,"June",25
"46174",157521697,"September",55
"46175",157521698,"June",25
"46176",157521699,"June",25
"46177",157521701,"June",25
"46178",157521708,"June",40
"46179",157521709,"June",40
"46180",157521709,"September",60
"46181",157521712,"June",40
"46182",157521733,"June",40
"46183",157521734,"June",40
"46184",157521735,"June",40
"46185",157521735,"September",60
"46186",157521736,"June",40
"46187",157521737,"June",30
"46188",157521738,"June",30
"46189",157521745,"June",35
"46190",157521749,"June",125
"46191",157521752,"June",130
"46192",157521759,"June",5
"46193",157521761,"June",15
"46194",157521762,"June",10
"46195",157521764,"June",15
"46196",157521765,"June",15
"46197",157521766,"June",10
"46198",157521767,"June",10
"46199",157521768,"June",15
"46200",157521771,"June",15
"46201",157521773,"June",15
"46202",157521774,"June",15
"46203",157521775,"June",5
"46204",157521776,"June",5
"46205",157521778,"June",5
"46206",157521781,"June",5
"46207",157521783,"June",5
"46208",157521784,"June",5
"46209",157521786,"June",5
"46210",157521786,"September",10
"46211",157521787,"June",5
"46212",157521788,"June",5
"46213",157521789,"June",5
"46214",157521791,"June",5
"46215",157521793,"June",5
"46216",157521794,"June",5
"46217",157521796,"June",5
"46218",157521807,"June",5
"46219",157521831,"June",5
"46220",157521833,"June",5
"46221",157521833,"September",10
"46222",157521834,"June",5
"46223",157521835,"June",5
"46224",157521839,"June",5
"46225",157521841,"June",5
"46226",157521849,"June",5
"46227",157521856,"June",5
"46228",157521864,"June",5
"46229",157521870,"June",5
"46230",157521872,"June",5
"46231",157521874,"June",5
"46232",157521880,"June",170
"46233",157521881,"June",175
"46234",157521885,"June",5
"46235",157521885,"September",5
"46236",157521886,"June",180
"46237",157521887,"June",5
"46238",157521887,"September",5
"46239",157521889,"June",175
"46240",157521890,"June",175
"46241",157521892,"June",170
"46242",157521896,"June",35
"46243",157521897,"June",35
"46244",157521898,"June",35
"46245",157521899,"June",165
"46246",157521900,"June",165
"46247",157521901,"June",165
"46248",157521902,"June",165
"46249",157521903,"June",125
"46250",157521909,"June",170
"46251",157521911,"June",130
"46252",157521913,"June",130
"46253",157521916,"June",125
"46254",157521917,"June",5
"46255",157521918,"June",120
"46256",157521919,"June",130
"46257",157521936,"June",170
"46258",157521937,"June",170
"46259",157522120,"June",875
"46260",157522125,"June",820
"46261",157522129,"June",655
"46262",157522130,"June",85
"46263",157522131,"June",250
"46264",157522132,"June",820
"46265",157522133,"June",90
"46266",157522133,"September",165
"46267",157522134,"June",30
"46268",157522135,"June",60
"46269",157522136,"June",95
"46270",157522137,"June",95
"46271",157522143,"June",35
"46272",157522143,"September",60
"46273",157522144,"June",35
"46274",157522145,"June",35
"46275",157522150,"June",40
"46276",157522152,"June",40
"46277",157522155,"June",35
"46278",157522165,"June",875
"46279",157522165,"September",230
"46280",157522170,"June",880
"46281",157522171,"June",880
"46282",157522172,"June",870
"46283",157522184,"September",10
"46284",157522198,"June",900
"46285",157522199,"June",890
"46286",157522200,"June",900
"46287",157522219,"June",900
"46288",157522219,"September",225
"46289",157522220,"June",900
"46290",157522227,"June",900
"46291",157522229,"September",5
"46292",157522230,"June",895
"46293",157522238,"June",915
"46294",157522241,"June",900
"46295",157522241,"September",220
"46296",157522243,"September",5
"46297",157522244,"June",915
"46298",157522250,"June",45
"46299",157522250,"September",40
"46300",157522251,"June",45
"46301",157522253,"June",880
"46302",157522254,"June",880
"46303",157522255,"June",885
"46304",157522257,"June",40
"46305",157522258,"June",45
"46306",157522259,"June",890
"46307",157522262,"June",45
"46308",157522266,"June",45
"46309",157522266,"September",40
"46310",157522269,"June",40
"46311",157522304,"June",915
"46312",157522308,"June",910
"46313",157522309,"June",900
"46314",157522310,"June",780
"46315",157522312,"June",895
"46316",157522316,"June",45
"46317",157522320,"June",45
"46318",157522320,"September",50
"46319",157522321,"June",45
"46320",157522325,"June",895
"46321",157522326,"June",890
"46322",157522329,"June",45
"46323",157522333,"June",45
"46324",157522335,"June",45
"46325",157522339,"June",40
"46326",157522340,"June",45
