"","edgeuid","median_average_speed"
"23568",153687741,1.26
"23569",153687742,1.32
"23570",153687743,1.01
"23571",153687744,0.96
"23572",153687745,0.86
"23573",153687746,0
"23574",153687747,0.86
"23575",153687748,1.27
"23576",153687749,0.52
"23577",153687750,0
"23578",153687751,0.415
"23579",153687752,0.985
"23580",153687753,0.22
"23581",153687756,0.89
"23582",153687759,0.95
"23583",153687760,0.235
"23584",153687761,0.9
"23585",153687762,0.96
"23586",153687764,0.805
"23587",153687767,0.69
"23588",153687768,0.5
"23589",153687770,0.7
"23590",153687771,0.73
"23591",153687772,0.935
"23592",153687773,0.765
"23593",153687775,0.6
"23594",153687776,1.24
"23595",153687777,0.93
"23596",153687778,1.305
"23597",153687781,1.1
"23598",153687791,1.47
"23599",153687792,1.065
"23600",153687793,0.98
"23601",153687794,0.94
"23602",153687795,1.055
"23603",153687802,1.03
"23604",153687803,0.3
"23605",153687804,0.215
"23606",153687805,0
"23607",153687806,1.165
"23608",153687807,1.24
"23609",153687808,1.26
"23610",153687812,1.22
"23611",153687826,0.97
"23612",153687828,0.96
"23613",153687830,1.09
"23614",153687831,0.92
"23615",153687847,1.37
"23616",153687849,1.245
"23617",153687850,0.53
"23618",153687853,1.21
"23619",153687855,1.245
"23620",153687857,1.14
"23621",153687881,3.25
"23622",153687897,1.13
"23623",153687898,1.335
"23624",153687900,1.37
"23625",153687901,1.88
"23626",153687902,0.705
"23627",153687903,0.91
"23628",153687904,0.605
"23629",153687905,0.67
"23630",153687906,1.31
"23631",153687910,1.385
"23632",153687911,1.415
"23633",153687912,3.39
"23634",153687913,1.7
"23635",153687914,1.5
"23636",153687915,2.905
"23637",153687916,3.045
"23638",153687917,3.38
"23639",153687931,0
"23640",153687932,3.5075
"23641",153687933,3.57
"23642",153687940,3.53
"23643",153687941,1.35
"23644",153687942,3.6675
"23645",153687943,1.39
"23646",153687944,3.865
"23647",153687945,1.37
"23648",153687948,0.635
"23649",153687950,4.87
"23650",153687953,1.43
"23651",153687954,1.24
"23652",153687958,1.07
"23653",153687960,0.355
"23654",153687961,1.575
"23655",153687962,1.315
"23656",153687963,1.415
"23657",153687964,0.73
"23658",153687968,1.41
"23659",153687977,0
"23660",153687978,80.515
"23661",153687980,3.415
"23662",153687981,3.25
"23663",153687982,3.8
"23664",153687987,2.555
"23665",153687988,2.05
"23666",153687989,2.8
"23667",153687990,0.79
"23668",153687991,1.09
"23669",153687992,3.4525
"23670",153687993,0.595
"23671",153687994,1.2
"23672",153687995,3.2
"23673",153687997,4.1
"23674",153687998,1.205
"23675",153687999,1.41
"23676",153688000,0.79
"23677",153688001,1.05
"23678",153688005,1.21
"23679",153688006,1.04
"23680",153688007,1.345
"23681",153688008,0
"23682",153688011,1.405
"23683",153688022,0.59
"23684",153688025,0.955
"23685",153688028,0.495
"23686",153688030,1.34
"23687",153688034,0.075
"23688",153688039,0.195
"23689",153688085,1.5
"23690",153688087,0
"23691",153688088,0
"23692",153688089,0
"23693",153688090,1.435
"23694",153688093,1.5
"23695",153688095,1.515
"23696",153688096,1.455
"23697",153688099,1.43
"23698",153688100,1.5
"23699",153688101,1.48
"23700",153688102,1.425
"23701",153688118,1.06
"23702",153688120,1.28
"23703",153688121,1.33
"23704",153688128,1.02
"23705",153688129,0.91
"23706",153688130,1.05
"23707",153688144,0.86
"23708",153688145,0.52
"23709",153688146,0.95
"23710",153688150,3.45
"23711",153688151,1.53
"23712",153688154,1.975
"23713",153688155,2.04
"23714",153688162,2.125
"23715",153688164,1.85
"23716",153688167,1.945
"23717",153688173,2.06
"23718",153688182,1.25
"23719",153688185,1.21
"23720",153688186,1.005
"23721",153688187,2.26
"23722",153688188,1.31
"23723",153688194,1.895
"23724",153688196,1.895
"23725",153688197,1.815
"23726",153688199,1.31
"23727",153688205,2.09
"23728",153688206,0
"23729",153688209,0.5975
"23730",153688210,0.5925
"23731",153688211,0.58
"23732",153688212,0.71
"23733",153688213,1.12
"23734",153688214,0.475
"23735",153688220,0.57
"23736",153688221,0.87
"23737",153688225,0.48
"23738",153688228,0.7
"23739",153688229,44.99
"23740",153688230,1.96
"23741",153688235,1.06
"23742",153688236,0
"23743",153688237,0
"23744",153688239,0.87
"23745",153688243,0
"23746",153688244,0
"23747",153688245,0
"23748",153688246,1.075
"23749",153688247,0
"23750",153688248,1.31
"23751",153688249,1.14
"23752",153688251,1.91
"23753",153688253,0.785
"23754",153688259,1.335
"23755",153688260,0.77
"23756",153688261,1.14
"23757",153688262,0.435
"23758",153688264,0.51
"23759",153688265,0.545
"23760",153688266,0
"23761",153688267,0.27
"23762",153688268,0.52
"23763",153688274,1.55
"23764",153688275,0.31
"23765",153688276,0.81
"23766",153688277,0.84
"23767",153688279,0.72
"23768",153688296,0
"23769",153688305,1.39
"23770",153688310,1.37
"23771",153688313,1.26
"23772",153688314,0
"23773",153688315,0
"23774",153688316,0
"23775",153688318,0
"23776",153688326,1.36
"23777",153688327,1.495
"23778",153688328,2.11
"23779",153688330,2.645
"23780",153688331,3.16
"23781",153688332,1.37
"23782",153688334,1.175
"23783",153688335,1.16
"23784",153688338,1.27
"23785",153688340,0.67
"23786",153688342,0
"23787",153688343,1.33
"23788",153688344,1.25
"23789",153688346,0
"23790",153688347,0
"23791",153688348,0
"23792",153688350,0.695
"23793",153688353,1.37
"23794",153688354,1.325
"23795",153688356,1.22
"23796",153688357,1.29
"23797",153688359,1.295
"23798",153688360,5.13
"23799",153688362,1.3
"23800",153688364,1.32
"23801",153688365,1.495
"23802",153688366,1.27
"23803",153688396,1.32
"23804",153688398,1.33
"23805",153688400,1.26
"23806",153688401,1.19
"23807",153688402,1.52
"23808",153688404,1.03
"23809",153688406,1.215
"23810",153688420,0.68
"23811",153688421,0.2
"23812",153688422,0.77
"23813",153688457,1.23
"23814",153688458,1.15
"23815",153688459,1.08
"23816",153688460,0.5
"23817",153688461,0.24
"23818",153688464,0.66
"23819",153688465,0.73
"23820",153688467,0.53
"23821",153688468,0.81
"23822",153688470,0.47
"23823",153688474,0.5
"23824",153688481,1.03
"23825",153688482,0.43
"23826",153688483,1
"23827",153688484,0.31
"23828",153688486,0
"23829",153688489,0.53
"23830",153688490,0.605
"23831",153688493,0.82
"23832",153688494,1.33
"23833",153688499,0.96
"23834",153688500,0.85
"23835",153688502,1.25
"23836",153688503,1.275
"23837",153688504,0.375
"23838",153688505,0.965
"23839",153688506,0.69
"23840",153688507,0.34
"23841",153688508,1.125
"23842",153688509,1.42
"23843",153688510,1.19
"23844",153688511,1.62
"23845",153688512,0.99
"23846",153688515,0
"23847",153688517,0
"23848",153688518,0
"23849",153688519,0.46
"23850",153688520,0.89
"23851",153688521,0.99
"23852",153688522,0.89
"23853",153688523,1.1
"23854",153688525,1.045
"23855",153688526,1.01
"23856",153688529,1.18
"23857",153688530,1.14
"23858",153688532,0.695
"23859",153688536,0.96
"23860",153688537,0
"23861",153688540,0
"23862",153688541,0
"23863",153688542,0
"23864",153688543,0.83
"23865",153688546,0.94
"23866",153688548,1.06
"23867",153688549,1.36
"23868",153688551,1.24
"23869",153688559,0
"23870",153688562,1.05
"23871",153688564,1.22
"23872",153688565,0
"23873",153688566,0
"23874",153688570,1.2
"23875",153688581,1.235
"23876",153688582,1.275
"23877",153688584,1.145
"23878",153688586,1.14
"23879",153688591,0.715
"23880",153688592,0.865
"23881",153688597,0.355
"23882",153688598,1.04
"23883",153688599,0.905
"23884",153688600,0.8
"23885",153688601,1.12
"23886",153688602,0.56
"23887",153688604,0.03
"23888",153688606,0.63
"23889",153688607,0.485
"23890",153688608,0.845
"23891",153688609,0.13
"23892",153688612,0.475
"23893",153688613,0.36
"23894",153688614,0.4
"23895",153688617,0.11
"23896",153688689,1.54
"23897",153688690,0.38
"23898",153688692,0.76
"23899",153688693,0.335
"23900",153688695,0.695
"23901",153688696,0.4
"23902",153688698,0.53
"23903",153688700,0.425
"23904",153688705,0.41
"23905",153688707,0.63
"23906",153688711,0.47
"23907",153688712,0.6
"23908",153688713,0.31
"23909",153688715,0.285
"23910",153688716,0.39
"23911",153688717,0.28
"23912",153688718,0.49
"23913",153688719,0.48
"23914",153688723,0.035
"23915",153688727,0.53
"23916",153688728,0.91
"23917",153688730,1.12
"23918",153688731,0.71
"23919",153688732,1.18
"23920",153688734,0.94
"23921",153688735,0.365
"23922",153688736,0.91
"23923",153688738,0.53
"23924",153688739,0.94
"23925",153688740,0.03
"23926",153688741,0.52
"23927",153688742,0.6
"23928",153688743,0.89
"23929",153688744,0.195
"23930",153688745,0.73
"23931",153688749,0.86
"23932",153688750,0.695
"23933",153688751,0.245
"23934",153688752,0.09
"23935",153688753,0.78
"23936",153688754,1.24
"23937",153688755,0.71
"23938",153688756,0.83
"23939",153688757,0.935
"23940",153688758,0.365
"23941",153688762,0.88
"23942",153688763,1.41
"23943",153688765,0.88
"23944",153688770,0.02
"23945",153688771,1.96
"23946",153688773,1.12
"23947",153688774,0.68
"23948",153688778,1.27
"23949",153688779,1.175
"23950",153688780,0.9
"23951",153688781,0.61
"23952",153688782,0.71
"23953",153688783,0.71
"23954",153688785,1.09
"23955",153688786,0.64
"23956",153688790,0.55
"23957",153688791,1.57
"23958",153688792,0.5
"23959",153688793,0.11
"23960",153688794,0.4
"23961",153688798,0.275
"23962",153688800,0.72
"23963",153688805,0.0575
"23964",153688806,0.095
"23965",153688807,0.09
"23966",153688808,0.4
"23967",153688809,0.57
"23968",153688810,0.44
"23969",153688811,0.095
"23970",153688812,0.635
"23971",153688813,0
"23972",153688814,0.42
"23973",153688815,0.38
"23974",153688816,0.12
"23975",153688817,0.02
"23976",153688818,0.61
"23977",153688820,0.13
"23978",153688821,0.79
"23979",153688822,0.54
"23980",153688823,0.84
"23981",153688824,0.5
"23982",153688825,0.69
"23983",153688826,0.06
"23984",153688827,0.64
"23985",153688828,0.38
"23986",153688829,0.71
"23987",153688830,0.835
"23988",153688832,0.97
"23989",153688839,1.2
"23990",153688840,2.42
"23991",153688841,0.68
"23992",153688842,1.11
"23993",153688844,0.64
"23994",153688847,0.59
"23995",153688848,1.25
"23996",153688851,4.52
"23997",153688853,8.12
"23998",153688855,0.8
"23999",153688856,0.91
"24000",153688861,0.2
"24001",153688863,0.23
"24002",153688864,0.08
"24003",153688865,0.5
"24004",153688866,0.915
"24005",153688867,4.83
"24006",153688869,1.2
"24007",153688870,1.05
"24008",153688871,3.27
"24009",153688872,0.975
"24010",153688873,1.345
"24011",153688874,1.36
"24012",153688875,0.7
"24013",153688876,1.13
"24014",153688877,0.625
"24015",153688878,0.99
"24016",153688880,1.25
"24017",153688881,1.015
"24018",153688882,1.97
"24019",153688884,1.16
"24020",153688885,0.11
"24021",153688886,0.685
"24022",153688887,1.04
"24023",153688888,1.295
"24024",153688890,0.91
"24025",153688891,1.03
"24026",153688892,1.14
"24027",153688896,1.03
"24028",153688897,1.075
"24029",153688904,0
"24030",153688908,0
"24031",153688909,0.71
"24032",153688911,0.455
"24033",153688912,0.43
"24034",153688913,1.3
"24035",153688915,0.68
"24036",153688916,0.555
"24037",153688918,0.85
"24038",153688919,0.84
"24039",153688920,0.695
"24040",153688921,0.97
"24041",153688922,0.81
"24042",153688923,0
"24043",153688924,0.695
"24044",153688925,0.59
"24045",153688928,1.03
"24046",153688930,0.54
"24047",153688933,0
"24048",153688934,0.66
"24049",153688935,0.635
"24050",153688936,0.375
"24051",153688937,0.71
"24052",153688938,0.94
"24053",153688939,1.23
"24054",153688940,0.55
"24055",153688942,0.395
"24056",153688943,0.415
"24057",153688944,0.42
"24058",153688954,0.51
"24059",153688955,0
"24060",153688956,0.445
"24061",153688963,0.62
"24062",153688964,0.73
"24063",153688966,0.48
"24064",153688967,1.255
"24065",153688968,1.195
"24066",153688970,1.11
"24067",153688971,0
"24068",153688972,0.4
"24069",153688973,0.945
"24070",153688977,0.49
"24071",153688978,0.56
"24072",153688979,1.58
"24073",153688981,0.62
"24074",153688982,1.315
"24075",153688983,0.5
"24076",153688984,0.07
"24077",153688985,0.13
"24078",153688986,0.58
"24079",153688987,1.05
"24080",153688991,0.63
"24081",153688992,0.06
"24082",153688993,1.12
"24083",153688996,0.49
"24084",153688997,0.4
"24085",153688998,0.53
"24086",153688999,0.625
"24087",153689000,0.93
"24088",153689001,0.7
"24089",153689005,0.615
"24090",153689007,0.72
"24091",153689009,0.43
"24092",153689010,0.935
"24093",153689015,1.5
"24094",153689016,1.045
"24095",153689030,0.83
"24096",153689064,1.1
"24097",153689065,1
"24098",153689070,0.36
"24099",153689072,0.55
"24100",153689073,0.88
"24101",153689074,0.42
"24102",153689075,0.59
"24103",153689076,1.12
"24104",153689077,0.96
"24105",153689078,0.93
"24106",153689079,0.75
"24107",153689080,1.34
"24108",153689082,1.57
"24109",153689083,1.34
"24110",153689084,1.39
"24111",153689086,1.25
"24112",153689087,1.14
"24113",153689088,1.65
"24114",153689089,0.79
"24115",153689091,3.87
"24116",153689095,1.85
"24117",153689097,0.76
"24118",153689099,2.67
"24119",153689100,3.39
"24120",153689107,0
"24121",153689108,0.59
"24122",153689112,0.47
"24123",153689121,3.03
"24124",153689125,2.37
"24125",153689127,3.18
"24126",153689128,3.13
"24127",153689135,0.84
"24128",153689137,2.365
"24129",153689138,0.93
"24130",153689139,0.06
"24131",153689142,1.005
"24132",153689143,0.96
"24133",153689144,1.29
"24134",153689145,0.97
"24135",153689148,1.06
"24136",153689149,2.06
"24137",153689151,1.47
"24138",153689152,1.34
"24139",153689153,1.27
"24140",153689154,1.405
"24141",153689155,1.1
"24142",153689231,0.67
"24143",153689233,1.01
"24144",153689261,0
"24145",153689268,1.12
"24146",153689269,1.16
"24147",153689274,0
"24148",153689275,0
"24149",153689294,0.47
"24150",153689297,0.645
"24151",153689298,0.57
"24152",153689299,0.625
"24153",153689300,0.64
"24154",153689306,0
"24155",153689307,0
"24156",153689308,0.21
"24157",153689323,1.24
"24158",153689324,1.475
"24159",153689325,0.8
"24160",153689327,1
"24161",153689328,0.97
"24162",153689329,1.41
"24163",153689331,1.68
"24164",153689333,1.37
"24165",153689336,11.66
"24166",153689337,2.26
"24167",153689338,4.745
"24168",153689342,2.095
"24169",153689343,3.14
"24170",153689345,2.14
"24171",153689346,0.34
"24172",153689347,1.46
"24173",153689348,1.34
"24174",153689354,1.48
"24175",153689355,1.21
"24176",153689358,1.13
"24177",153689359,0.96
"24178",153689361,1.085
"24179",153689363,1.05
"24180",153689365,1.105
"24181",153689366,1.035
"24182",153689385,1.17
"24183",153689399,1.03
"24184",153689400,0.84
"24185",153689401,0.79
"24186",153689420,1.4
"24187",153689425,3.19
"24188",153689430,1.39
"24189",153689436,1.39
"24190",153689438,1.86
"24191",153689450,1.825
"24192",153689456,3.54
"24193",153689470,2.9
"24194",153689489,2.255
"24195",153689502,1.38
"24196",153689505,1.655
"24197",153689506,1.27
"24198",153689507,3.965
"24199",153689508,1.53
"24200",153689513,4.45
"24201",153689517,4.375
"24202",153689520,1.27
"24203",153689523,0.75
"24204",153689541,1.35
"24205",153689547,0.28
"24206",153689548,3.92
"24207",153689550,1.36
"24208",153689551,4.675
"24209",153689553,4.06
"24210",153689556,1.18
"24211",153689558,4.89
"24212",153689561,4.54
"24213",153689572,3.22
"24214",153689573,3.38
"24215",153689574,0
"24216",153689575,2.71
"24217",153689576,3.39
"24218",153689577,3.115
"24219",153689579,2.8
"24220",153689580,4.02
"24221",153689592,3.25
"24222",153689595,2.995
"24223",153689596,3.19
"24224",153689597,3.25
"24225",153689614,5.875
"24226",153689618,3.045
"24227",153689619,1.34
"24228",153689625,2.97
"24229",153689626,2.745
"24230",153689643,3.13
"24231",153689647,2.23
"24232",153689649,2.41
"24233",153689657,2.31
"24234",153689664,3.19
"24235",153689665,3.43
"24236",153689667,2.89
"24237",153689671,2.94
"24238",153689717,0.915
"24239",153689721,0.165
"24240",153689722,1.39
"24241",153689723,0.615
"24242",153689724,0.965
"24243",153689747,2.44
"24244",153689750,0.43
"24245",153689751,0.8
"24246",153689752,3.12
"24247",153689753,0.46
"24248",153689759,0.94
"24249",153689762,1.41
"24250",153689770,0.98
"24251",153689772,0.97
"24252",153689774,1.19
"24253",153689775,1.07
"24254",153689794,1.36
"24255",153689795,3.94
"24256",153689796,1.785
"24257",153689797,2.4
"24258",153689798,1.38
"24259",153689799,1.48
"24260",153689800,1.38
"24261",153689803,0.99
"24262",153689804,0.74
"24263",153689806,0.61
"24264",153689807,0.95
"24265",153689818,1.57
"24266",153689821,1.52
"24267",153689823,1.49
"24268",153689825,1.28
"24269",153689826,1.53
"24270",153689827,1.38
"24271",153689829,1.59
"24272",153689830,1.57
"24273",153689831,1.41
"24274",153689836,1.41
"24275",153689838,0.64
"24276",153689840,0.925
"24277",153689849,1.57
"24278",153689850,1.49
"24279",153689851,1.45
"24280",153689855,0
"24281",153689858,0.735
"24282",153689859,0
"24283",153689861,0
"24284",153689862,0
"24285",153689865,0.695
"24286",153689866,0
"24287",153689867,0
"24288",153689868,0
"24289",153689869,0
"24290",153689870,1.44
"24291",153689873,1.42
"24292",153689883,1.47
"24293",153689884,1.46
"24294",153689888,1.5
"24295",153689896,1.16
"24296",153689898,1.025
"24297",153689900,1.16
"24298",153689903,1.085
"24299",153689905,32.625
"24300",153689906,2.31
"24301",153689908,0.92
"24302",153689912,0.91
"24303",153689913,0.46
"24304",153689917,0.275
"24305",153689918,0.095
"24306",153689924,1.285
"24307",153689941,1.59
"24308",153689943,1.55
"24309",153689945,1.57
"24310",153689946,1.4
"24311",153689949,1.5
"24312",153689955,1.57
"24313",153689956,1.39
"24314",153689957,1.59
"24315",153689958,1.51
"24316",153689962,0
"24317",153689963,0
"24318",153689967,0.65
"24319",153689968,1.485
"24320",153689971,0.86
"24321",153689978,0
"24322",153689979,0
"24323",153689980,0.68
"24324",153689983,0.63
"24325",153689987,0.805
"24326",153689988,0.845
"24327",153689990,0
"24328",153689991,0
"24329",153689992,0
"24330",153689994,0
"24331",153689995,0
"24332",153689998,0
"24333",153689999,0
"24334",153690000,0
"24335",153690001,0
"24336",153690002,0
"24337",153690007,0.4
"24338",153690009,1.105
"24339",153690010,1.32
"24340",153690012,1.17
"24341",153690013,1.55
"24342",153690014,1.51
"24343",153690017,0
"24344",153690018,1.375
"24345",153690028,1.26
"24346",153690030,1.345
"24347",153690031,1.29
"24348",153690032,1.605
"24349",153690035,1.505
"24350",153690037,0.78
"24351",153690039,0.61
"24352",153690041,1.52
